INTERACTOR_A	INTERACTOR_B
ce393	ce3317
ce393	ce18411
ce393	ce496
ce393	ce1686
ce393	ce8568
ce393	ce6410
ce393	ce9584
ce393	ce16663
ce393	ce10758
ce393	ce2944
ce393	ce4321
ce393	ce16160
ce393	ce1686
ce393	ce10758
ce4522	ce2785
ce4522	ce11620
ce17921	ce13219
ce15011	ce7467
ce15011	ce15965
ce15011	ce9765
ce15011	ce7467
ce5580	ce7106
ce5580	ce5073
ce5580	ce6962
ce5580	ce5073
ce5580	ce6962
ce5580	ce5073
ce5582	ce1014
ce5583	ce11390
ce15019	ce8172
ce5039	ce8788
ce2042	ce1014
ce5031	ce6340
ce5031	ce17124
ce5031	ce3238
ce5031	ce2590
ce5031	ce2668
ce5031	ce802
ce5031	ce7243
ce5031	ce15427
ce5031	ce4255
ce5031	ce13393
ce5031	ce16687
ce5031	ce547
ce5031	ce5310
ce5031	ce2939
ce5031	ce1499
ce5031	ce2516
ce5031	ce1909
ce5031	ce14948
ce5031	ce5324
ce5031	ce3365
ce5031	ce11241
ce5031	ce4892
ce5031	ce1386
ce5031	ce2234
ce5031	ce14734
ce5031	ce8623
ce5031	ce2312
ce5031	ce11439
ce5031	ce6100
ce5031	ce6779
ce5031	ce11690
ce5031	ce1984
ce5031	ce10184
ce5031	ce14508
ce5031	ce14897
ce5031	ce1510
ce5031	ce6732
ce5031	ce4225
ce5031	ce2315
ce5031	ce3139
ce5031	ce1791
ce5031	ce5372
ce5031	ce7467
ce5031	ce1541
ce5031	ce1926
ce5031	ce1058
ce5031	ce1515
ce5031	ce2474
ce5031	ce7380
ce5031	ce907
ce5031	ce14260
ce5031	ce2737
ce5031	ce12463
ce5031	ce7076
ce5031	ce1162
ce5031	ce6329
ce5031	ce6989
ce5031	ce14360
ce5031	ce15709
ce5031	ce259
ce5031	ce207
ce5031	ce17130
ce5031	ce6499
ce5031	ce1951
ce5031	ce13556
ce5031	ce9833
ce5031	ce12321
ce5031	ce3413
ce5031	ce6810
ce5031	ce5385
ce5031	ce4156
ce5031	ce4066
ce5031	ce14292
ce14229	ce2949
ce6582	ce8007
ce6582	ce8007
ce2914	ce18192
ce10265	ce15494
ce4291	ce2795
ce5453	ce12975
ce4452	ce6917
ce4452	ce11531
ce19142	ce8534
ce19142	ce1149
ce19142	ce3071
ce19142	ce6710
ce19142	ce8534
ce19142	ce3071
ce19142	ce6710
ce19143	ce13219
ce13587	ce16994
ce11799	ce11521
ce18902	ce5281
ce18491	ce1014
ce18491	ce2005
ce13441	ce2874
ce13441	ce13905
ce13441	ce14375
ce13441	ce11487
ce13441	ce9545
ce13441	ce2547
ce13441	ce4156
ce13441	ce11744
ce13441	ce13667
ce13441	ce13758
ce13441	ce13905
ce13441	ce11744
ce13441	ce14375
ce13441	ce2874
ce13441	ce13758
ce13441	ce2874
ce13441	ce13905
ce13441	ce11744
ce13441	ce14375
ce16783	ce7079
ce16783	ce17808
ce16782	ce16714
ce16782	ce11571
ce16782	ce12725
ce16782	ce14293
ce16782	ce3256
ce16782	ce16004
ce16780	ce15816
ce19366	ce14608
ce19366	ce14608
ce11912	ce6499
ce4542	ce4264
ce4542	ce4590
ce5214	ce2253
ce1006	ce3674
ce1006	ce412
ce5218	ce2341
ce5218	ce1135
ce5218	ce78
ce5218	ce14426
ce5218	ce1135
ce5218	ce2341
ce5218	ce78
ce5218	ce14426
ce5218	ce2341
ce5218	ce78
ce5218	ce14426
ce18560	ce7672
ce18560	ce523
ce18560	ce5515
ce18560	ce7672
ce12976	ce16003
ce12976	ce16626
ce12976	ce16003
ce4425	ce16003
ce4425	ce16003
ce11436	ce1453
ce1220	ce327
ce1220	ce1560
ce1220	ce4308
ce1220	ce1267
ce1220	ce1348
ce1220	ce3853
ce1220	ce3851
ce1220	ce3119
ce1220	ce5266
ce1220	ce4063
ce1220	ce12774
ce1220	ce9323
ce1220	ce769
ce1220	ce1425
ce1220	ce10138
ce1220	ce2795
ce1220	ce8116
ce1220	ce1767
ce1220	ce8983
ce1220	ce1034
ce1220	ce1377
ce1220	ce3768
ce1220	ce13422
ce1220	ce981
ce1220	ce1917
ce1220	ce13732
ce1220	ce9351
ce1220	ce13667
ce1220	ce4308
ce1220	ce4063
ce1220	ce3853
ce1220	ce1560
ce1220	ce9323
ce1220	ce327
ce1220	ce12774
ce1220	ce9351
ce1220	ce769
ce1220	ce3768
ce1220	ce4308
ce1220	ce12774
ce1220	ce9351
ce1220	ce769
ce1220	ce1560
ce1220	ce327
ce1220	ce4063
ce1220	ce3853
ce1220	ce9323
ce1220	ce3768
ce1227	ce3531
ce1227	ce15445
ce1227	ce5136
ce1227	ce1031
ce1227	ce7585
ce1227	ce8289
ce1227	ce3982
ce1227	ce1747
ce1227	ce13424
ce1227	ce1197
ce1227	ce1570
ce1227	ce3742
ce1227	ce11267
ce1227	ce981
ce1227	ce12613
ce1227	ce1197
ce1227	ce12613
ce1227	ce3982
ce1227	ce6893
ce1227	ce3531
ce1227	ce1570
ce1227	ce1149
ce1227	ce1031
ce1227	ce3531
ce1227	ce1570
ce1227	ce12613
ce1227	ce1031
ce1227	ce1197
ce1227	ce3982
ce1227	ce1149
ce15900	ce5632
ce10941	ce2427
ce4270	ce5271
ce4270	ce5271
ce16658	ce8007
ce1135	ce333
ce1135	ce78
ce1135	ce333
ce1135	ce78
ce1135	ce5218
ce1135	ce5218
ce1135	ce78
ce1135	ce333
ce1136	ce9638
ce1647	ce2947
ce1647	ce16276
ce1647	ce2630
ce1647	ce634
ce1647	ce2947
ce1647	ce16276
ce1646	ce692
ce1823	ce6373
ce1825	ce13126
ce1825	ce15859
ce1825	ce3575
ce1825	ce5322
ce1825	ce6498
ce1825	ce1224
ce1825	ce15359
ce1825	ce11492
ce1825	ce15359
ce1825	ce6498
ce1825	ce15859
ce1825	ce5322
ce1825	ce13126
ce1825	ce5322
ce1825	ce6498
ce1825	ce15359
ce1825	ce15859
ce1825	ce13126
ce1824	ce5943
ce17432	ce3355
ce10514	ce3693
ce17431	ce17182
ce17434	ce7654
ce5405	ce11666
ce5405	ce13126
ce5405	ce12975
ce700	ce12615
ce1737	ce3970
ce1737	ce11933
ce1737	ce13585
ce6440	ce3649
ce6440	ce2468
ce6440	ce33
ce3240	ce1476
ce9482	ce17468
ce9482	ce16117
ce9482	ce2179
ce9482	ce5994
ce9482	ce5110
ce9482	ce1015
ce9482	ce13587
ce9482	ce7103
ce9482	ce13942
ce9482	ce17242
ce9482	ce7496
ce9482	ce9424
ce9482	ce15072
ce9482	ce7774
ce9482	ce15819
ce9482	ce9196
ce9482	ce6746
ce9482	ce2726
ce9482	ce5215
ce9482	ce13466
ce7373	ce17584
ce13334	ce6546
ce13334	ce3335
ce7732	ce2795
ce7732	ce1014
ce1917	ce7877
ce1917	ce4826
ce1917	ce17642
ce1917	ce1218
ce1917	ce16688
ce1917	ce7645
ce1917	ce8700
ce1917	ce16955
ce1917	ce11340
ce3895	ce2783
ce3896	ce18044
ce7774	ce1022
ce17328	ce16240
ce1131	ce1231
ce638	ce3317
ce638	ce8307
ce869	ce6893
ce9001	ce3851
ce9001	ce2610
ce9001	ce1695
ce9001	ce1695
ce9000	ce8919
ce9000	ce12914
ce9000	ce12975
ce630	ce3580
ce630	ce2013
ce3091	ce3674
ce16868	ce13852
ce16868	ce15321
ce16868	ce11521
ce16868	ce10019
ce16868	ce13852
ce16868	ce15321
ce16868	ce10019
ce6917	ce4452
ce6915	ce4264
ce6915	ce4542
ce6915	ce4590
ce16314	ce3694
ce16315	ce15925
ce16315	ce8697
ce16315	ce10739
ce16315	ce3345
ce16315	ce8791
ce16315	ce7711
ce16315	ce7843
ce16315	ce5889
ce16315	ce13737
ce16315	ce4586
ce16315	ce2414
ce16315	ce10019
ce16315	ce2454
ce16315	ce13427
ce16315	ce15647
ce16315	ce2292
ce16315	ce7465
ce16315	ce16279
ce16315	ce11700
ce16315	ce15925
ce16315	ce7711
ce16315	ce7843
ce16315	ce13737
ce16315	ce4586
ce16315	ce13427
ce16315	ce7465
ce16315	ce11700
ce16315	ce9638
ce16315	ce16955
ce8283	ce9088
ce8283	ce9088
ce16866	ce5681
ce16867	ce7079
ce16867	ce17642
ce16864	ce14869
ce16865	ce5048
ce16865	ce1365
ce16865	ce9584
ce16865	ce11987
ce16865	ce1365
ce16865	ce9584
ce527	ce12615
ce4948	ce1691
ce522	ce13912
ce523	ce18560
ce523	ce7388
ce523	ce2248
ce521	ce2360
ce521	ce2360
ce8736	ce5891
ce8736	ce5732
ce8736	ce7815
ce8736	ce9545
ce8736	ce6990
ce8736	ce6810
ce8736	ce6990
ce8736	ce6810
ce8736	ce5891
ce8736	ce5891
ce8736	ce6810
ce5888	ce3917
ce3272	ce1014
ce3279	ce7654
ce6354	ce8698
ce6354	ce8534
ce6354	ce5543
ce6354	ce814
ce6354	ce7160
ce6354	ce8900
ce6354	ce12915
ce6354	ce16432
ce6354	ce16467
ce6354	ce11530
ce6354	ce8791
ce6354	ce12516
ce6354	ce2820
ce6354	ce2754
ce6354	ce16945
ce6354	ce3597
ce6354	ce3853
ce6354	ce2505
ce6354	ce527
ce6354	ce4539
ce6354	ce2748
ce6354	ce5266
ce6354	ce7242
ce6354	ce1510
ce6354	ce11087
ce6354	ce4065
ce6354	ce9002
ce6354	ce2414
ce6354	ce596
ce6354	ce14608
ce6354	ce2353
ce6354	ce1979
ce6354	ce2737
ce6354	ce2795
ce6354	ce5474
ce6354	ce6989
ce6354	ce8373
ce6354	ce4445
ce6354	ce1366
ce6354	ce9545
ce6354	ce2879
ce6354	ce7679
ce6354	ce3768
ce6354	ce8435
ce6354	ce4976
ce6354	ce7922
ce6354	ce1069
ce6354	ce1979
ce6354	ce3597
ce6354	ce16432
ce6354	ce4445
ce6354	ce7160
ce6354	ce8791
ce6354	ce11530
ce6354	ce3768
ce6354	ce8435
ce6354	ce596
ce6354	ce3853
ce6354	ce8698
ce6354	ce1069
ce6354	ce4539
ce6354	ce7922
ce6354	ce8534
ce6354	ce8373
ce6354	ce7242
ce6354	ce2748
ce6354	ce8435
ce6354	ce3768
ce6354	ce4445
ce6354	ce8534
ce6354	ce8373
ce6354	ce8791
ce6354	ce3597
ce6354	ce3853
ce6354	ce11530
ce6354	ce1069
ce6354	ce7922
ce6354	ce7242
ce6354	ce2748
ce6354	ce1979
ce6354	ce8698
ce6354	ce16432
ce6354	ce7160
ce6354	ce596
ce6354	ce4539
ce14645	ce2957
ce14646	ce14646
ce14646	ce3674
ce14646	ce13236
ce17433	ce13126
ce17433	ce18946
ce17433	ce17096
ce17433	ce12615
ce17433	ce17096
ce17433	ce8310
ce17433	ce13126
ce17433	ce17096
ce17433	ce18946
ce17433	ce18946
ce17433	ce17096
ce17433	ce13126
ce17135	ce5248
ce17135	ce523
ce17135	ce8534
ce17135	ce523
ce17135	ce8534
ce3650	ce13126
ce3650	ce15819
ce3650	ce5193
ce3650	ce7136
ce3650	ce5307
ce3650	ce17688
ce3650	ce18821
ce3650	ce7136
ce3650	ce5307
ce3650	ce15819
ce3650	ce13126
ce3650	ce5193
ce3650	ce15819
ce3650	ce5193
ce3650	ce13126
ce3651	ce13126
ce3651	ce4587
ce3651	ce13126
ce3651	ce4587
ce3651	ce13126
ce6829	ce13126
ce6829	ce2556
ce6829	ce17339
ce6829	ce5161
ce6829	ce6748
ce6829	ce10067
ce6829	ce4649
ce6829	ce16370
ce6829	ce12475
ce6829	ce14260
ce6829	ce8883
ce6829	ce2943
ce6829	ce745
ce6829	ce9830
ce6829	ce14801
ce6829	ce13819
ce6829	ce13816
ce6829	ce8883
ce6829	ce14260
ce6829	ce17339
ce6829	ce13126
ce6829	ce2556
ce6829	ce16370
ce6829	ce14801
ce6829	ce9830
ce6829	ce13816
ce2874	ce15322
ce3658	ce9283
ce3659	ce3674
ce11573	ce10014
ce11237	ce19012
ce5732	ce8736
ce5737	ce5737
ce5734	ce13456
ce5734	ce5030
ce5734	ce850
ce5734	ce13456
ce5734	ce5030
ce3478	ce5684
ce3478	ce16076
ce3478	ce12947
ce3478	ce5161
ce3478	ce5846
ce3478	ce5684
ce3478	ce12947
ce3478	ce5161
ce3470	ce18903
ce3477	ce4227
ce3475	ce13819
ce3475	ce13816
ce3475	ce4542
ce3851	ce9001
ce8373	ce547
ce8373	ce9523
ce8373	ce6023
ce8373	ce547
ce8373	ce6023
ce2670	ce7646
ce10015	ce7877
ce10015	ce15641
ce10014	ce11893
ce10014	ce11573
ce10017	ce840
ce10017	ce193
ce10017	ce2795
ce4519	ce10208
ce10013	ce6221
ce10013	ce10019
ce10013	ce6221
ce17916	ce3674
ce10019	ce10013
ce10019	ce16625
ce10019	ce19190
ce10019	ce17570
ce10019	ce8737
ce10019	ce5116
ce10019	ce15859
ce10019	ce8790
ce10019	ce13125
ce10019	ce11435
ce10019	ce16315
ce10019	ce7872
ce10019	ce2132
ce10019	ce17030
ce10019	ce7647
ce10019	ce10439
ce10019	ce16897
ce10019	ce6390
ce2290	ce1200
ce2290	ce1200
ce5846	ce3478
ce6006	ce2036
ce6008	ce16527
ce6008	ce8270
ce6008	ce18324
ce6008	ce1368
ce16835	ce10380
ce11989	ce1631
ce2905	ce8788
ce27	ce12615
ce3916	ce1766
ce16467	ce16239
ce16467	ce16005
ce16467	ce8786
ce16467	ce7163
ce16467	ce18192
ce16467	ce17884
ce16008	ce4683
ce18779	ce13219
ce16468	ce7645
ce16469	ce3751
ce10161	ce13852
ce10161	ce15200
ce10161	ce3851
ce10161	ce15722
ce10161	ce3120
ce10161	ce2713
ce10161	ce1695
ce10161	ce3768
ce10161	ce15229
ce5116	ce10019
ce5114	ce4029
ce10491	ce3956
ce6643	ce9194
ce6643	ce13946
ce6643	ce1377
ce6645	ce5073
ce18377	ce2949
ce19190	ce17182
ce19190	ce3025
ce19190	ce10019
ce19190	ce3650
ce19190	ce7649
ce19190	ce3650
ce4649	ce16955
ce4889	ce6390
ce15208	ce8786
ce1038	ce3693
ce5201	ce17377
ce5201	ce3737
ce12949	ce19045
ce12949	ce19045
ce12949	ce14867
ce12949	ce19045
ce12949	ce17545
ce17269	ce7877
ce17269	ce15860
ce14072	ce18004
ce14071	ce10382
ce14071	ce4402
ce14071	ce4402
ce14071	ce4402
ce14071	ce4402
ce1585	ce1070
ce1585	ce9662
ce1585	ce3650
ce1585	ce5307
ce1585	ce16359
ce1585	ce17644
ce1586	ce845
ce1586	ce18946
ce4084	ce9197
ce4084	ce131
ce4080	ce15182
ce4080	ce3956
ce13423	ce12615
ce14104	ce13126
ce14104	ce13126
ce14104	ce13126
ce14102	ce2795
ce19420	ce1231
ce1101	ce6753
ce1101	ce793
ce1101	ce1515
ce1101	ce7815
ce1101	ce9581
ce1101	ce6962
ce1101	ce11934
ce1101	ce14904
ce1101	ce793
ce1101	ce1515
ce1101	ce11934
ce1101	ce2957
ce1101	ce9581
ce1101	ce9581
ce1103	ce3970
ce1103	ce7382
ce1103	ce2594
ce1103	ce3970
ce1103	ce5886
ce1362	ce8575
ce1362	ce3956
ce1368	ce15607
ce1368	ce7717
ce1368	ce1506
ce1368	ce3329
ce1368	ce3310
ce1368	ce5157
ce1691	ce3969
ce1691	ce10515
ce1691	ce16432
ce1691	ce16498
ce1691	ce4948
ce1691	ce19161
ce1691	ce1201
ce1691	ce18705
ce1691	ce9639
ce1691	ce10636
ce1691	ce1201
ce1691	ce16432
ce1691	ce16498
ce1691	ce16432
ce1691	ce18705
ce1691	ce16432
ce1691	ce18705
ce15679	ce2602
ce15679	ce7107
ce1695	ce9001
ce1697	ce3956
ce15674	ce12615
ce15478	ce16955
ce17688	ce5307
ce17688	ce3650
ce730	ce10637
ce730	ce2652
ce730	ce13127
ce730	ce4363
ce730	ce13127
ce730	ce5891
ce730	ce13127
ce1213	ce8405
ce1213	ce2795
ce1213	ce1014
ce1213	ce3956
ce1749	ce14375
ce1218	ce1231
ce1218	ce6313
ce1218	ce7877
ce1218	ce8110
ce1218	ce9382
ce1218	ce13126
ce1218	ce7184
ce1218	ce13587
ce1218	ce15556
ce1218	ce13816
ce1218	ce9197
ce1218	ce16716
ce1218	ce1141
ce1218	ce368
ce1218	ce14801
ce1218	ce14479
ce1218	ce12227
ce1218	ce17671
ce1218	ce11934
ce1218	ce1917
ce1218	ce14834
ce1218	ce13024
ce1218	ce1231
ce1218	ce9382
ce1218	ce13587
ce1218	ce15556
ce1218	ce11934
ce7345	ce3956
ce1968	ce13105
ce18807	ce7137
ce18807	ce7137
ce13852	ce7210
ce13852	ce7877
ce13852	ce13219
ce13852	ce8877
ce13852	ce7210
ce13852	ce7210
ce14817	ce13219
ce8039	ce9545
ce8039	ce6242
ce8039	ce2762
ce8039	ce6242
ce7744	ce5137
ce3083	ce15049
ce3083	ce15049
ce3084	ce15132
ce12317	ce18619
ce12317	ce18192
ce12318	ce1377
ce15857	ce8337
ce13218	ce412
ce13219	ce3570
ce13219	ce1848
ce13219	ce5136
ce13219	ce5248
ce13219	ce6238
ce13219	ce176
ce13219	ce5570
ce13219	ce13852
ce13219	ce17569
ce13219	ce2532
ce13219	ce19603
ce13219	ce5048
ce13219	ce17921
ce13219	ce18706
ce13219	ce12607
ce13219	ce165
ce13219	ce6918
ce13219	ce15189
ce13219	ce12880
ce13219	ce3597
ce13219	ce16825
ce13219	ce1006
ce13219	ce11521
ce13219	ce3175
ce13219	ce13158
ce13219	ce18779
ce13219	ce18349
ce13219	ce9584
ce13219	ce12774
ce13219	ce6994
ce13219	ce8406
ce13219	ce8443
ce13219	ce4221
ce13219	ce15360
ce13219	ce4217
ce13219	ce7105
ce13219	ce7678
ce13219	ce2508
ce13219	ce2618
ce13219	ce8792
ce13219	ce9829
ce13219	ce15966
ce13219	ce8307
ce13219	ce14338
ce13219	ce13394
ce13219	ce6214
ce13219	ce3768
ce13219	ce14817
ce13219	ce7649
ce13219	ce15282
ce13219	ce3594
ce13219	ce19321
ce13219	ce11570
ce13219	ce19143
ce13219	ce9530
ce13219	ce10926
ce13219	ce8338
ce13219	ce3192
ce13219	ce14903
ce13219	ce2254
ce13219	ce1848
ce13219	ce17569
ce13219	ce2532
ce13219	ce19603
ce13219	ce165
ce13219	ce15189
ce13219	ce3597
ce13219	ce1006
ce13219	ce18349
ce13219	ce9584
ce13219	ce6994
ce13219	ce8406
ce13219	ce8443
ce13219	ce4221
ce13219	ce2508
ce13219	ce8792
ce13219	ce9829
ce13219	ce3768
ce13219	ce19321
ce13219	ce11570
ce13219	ce9530
ce13219	ce14903
ce13219	ce2254
ce13219	ce15360
ce13219	ce12607
ce13217	ce6987
ce13215	ce11521
ce515	ce8007
ce17327	ce3767
ce6345	ce7079
ce6344	ce3956
ce6343	ce17128
ce6343	ce6199
ce6343	ce13126
ce6343	ce14201
ce6343	ce12473
ce6343	ce96
ce6343	ce4189
ce6343	ce13816
ce6343	ce18349
ce6343	ce3961
ce6343	ce170
ce6343	ce6199
ce6343	ce12473
ce6343	ce96
ce6343	ce4189
ce6343	ce18349
ce6343	ce3961
ce6343	ce14201
ce6343	ce6199
ce6343	ce18349
ce6343	ce14201
ce6343	ce17128
ce6343	ce96
ce6343	ce170
ce6343	ce13126
ce6343	ce96
ce6343	ce6199
ce6343	ce17128
ce6343	ce170
ce6343	ce18349
ce6343	ce14201
ce6343	ce13126
ce6342	ce5806
ce7236	ce11839
ce7236	ce1296
ce7236	ce142
ce7236	ce30
ce7236	ce639
ce7236	ce122
ce7236	ce1849
ce7236	ce7953
ce7236	ce142
ce7236	ce1849
ce6340	ce6340
ce6340	ce11521
ce3262	ce5491
ce3262	ce3956
ce54	ce3956
ce54	ce15950
ce17128	ce6343
ce17125	ce5886
ce17126	ce1831
ce17126	ce1831
ce7524	ce3956
ce7525	ce3674
ce8617	ce8617
ce8617	ce3468
ce8617	ce6373
ce8617	ce3468
ce8617	ce7715
ce3649	ce5238
ce3649	ce5755
ce3649	ce872
ce3649	ce5136
ce3649	ce17773
ce3649	ce2042
ce3649	ce7947
ce3649	ce8010
ce3649	ce1560
ce3649	ce4308
ce3649	ce7323
ce3649	ce3025
ce3649	ce2312
ce3649	ce1006
ce3649	ce93
ce3649	ce4371
ce3649	ce7918
ce3649	ce4266
ce3649	ce13424
ce3649	ce5342
ce3649	ce596
ce3649	ce3854
ce3649	ce1522
ce3649	ce3468
ce3649	ce1377
ce3649	ce11679
ce3649	ce2640
ce3649	ce7164
ce3649	ce6437
ce3649	ce3148
ce3649	ce4156
ce3649	ce5238
ce3649	ce5755
ce3649	ce17773
ce3649	ce2042
ce3649	ce2312
ce3649	ce1006
ce3649	ce93
ce3649	ce7918
ce3649	ce4266
ce3649	ce1522
ce3649	ce3468
ce3649	ce1377
ce3649	ce6437
ce3649	ce3148
ce3649	ce11679
ce3649	ce1560
ce3649	ce4308
ce3649	ce6437
ce3649	ce5238
ce3649	ce2042
ce3649	ce1522
ce3649	ce7323
ce3649	ce3854
ce3649	ce596
ce3649	ce4308
ce3649	ce5238
ce3649	ce2042
ce3649	ce3854
ce3649	ce1522
ce3649	ce6437
ce3649	ce596
ce3649	ce1560
ce3649	ce7323
ce8619	ce1014
ce8618	ce18192
ce6127	ce7322
ce6127	ce7322
ce6124	ce3581
ce6124	ce3694
ce3468	ce3956
ce3465	ce3674
ce5683	ce3956
ce2594	ce1103
ce2594	ce684
ce2595	ce13126
ce2595	ce9584
ce2595	ce13126
ce2595	ce13126
ce2602	ce10263
ce2602	ce2080
ce12539	ce2414
ce5908	ce17642
ce5908	ce7645
ce5909	ce6309
ce5909	ce6309
ce15071	ce8116
ce10206	ce4677
ce10206	ce6552
ce11571	ce13218
ce11571	ce13218
ce4501	ce4322
ce4501	ce13710
ce4501	ce13710
ce4501	ce4322
ce4501	ce4322
ce11572	ce4307
ce11572	ce6059
ce11572	ce10400
ce11572	ce446
ce11574	ce11486
ce1141	ce1218
ce3510	ce9699
ce14248	ce3262
ce14248	ce2735
ce14248	ce607
ce14248	ce11592
ce14248	ce166
ce14248	ce7053
ce14248	ce581
ce14248	ce4655
ce14248	ce13521
ce2020	ce16185
ce33	ce3649
ce2936	ce1766
ce18162	ce8802
ce10318	ce16200
ce10318	ce1541
ce10318	ce9545
ce10318	ce16200
ce16412	ce17827
ce16412	ce191
ce7105	ce13219
ce18749	ce6022
ce288	ce2783
ce288	ce10439
ce6987	ce3544
ce6987	ce13217
ce6987	ce3544
ce6987	ce13217
ce6987	ce13217
ce2331	ce4502
ce2331	ce8114
ce2331	ce14973
ce2331	ce14973
ce2331	ce4502
ce2331	ce4502
ce2331	ce14973
ce283	ce3419
ce283	ce3956
ce283	ce14700
ce19162	ce1231
ce19161	ce1691
ce13469	ce13758
ce13469	ce11744
ce13469	ce2794
ce13469	ce11744
ce13469	ce2794
ce13469	ce13758
ce5874	ce3970
ce5874	ce3970
ce5875	ce7229
ce5875	ce7229
ce5875	ce7229
ce5872	ce1231
ce5872	ce18192
ce4871	ce2112
ce4871	ce2112
ce4659	ce4925
ce4659	ce18806
ce4659	ce15526
ce4659	ce8244
ce19189	ce5013
ce11190	ce1843
ce11190	ce1843
ce11190	ce1843
ce11190	ce1848
ce11190	ce1843
ce4891	ce14801
ce16529	ce3674
ce12880	ce2208
ce12880	ce13219
ce12881	ce11521
ce11205	ce5068
ce11205	ce5068
ce1022	ce1378
ce1022	ce3328
ce1022	ce13126
ce1022	ce8920
ce1022	ce13816
ce1022	ce600
ce1022	ce7774
ce1022	ce6329
ce1022	ce1523
ce1022	ce1378
ce1022	ce13816
ce1022	ce3328
ce1022	ce1768
ce1022	ce13126
ce1022	ce8920
ce1022	ce3328
ce1022	ce7774
ce1022	ce1768
ce1022	ce13126
ce1022	ce7774
ce1022	ce8920
ce1022	ce3328
ce1026	ce3970
ce5622	ce1339
ce5622	ce1339
ce1024	ce1472
ce1024	ce10318
ce1024	ce1452
ce18588	ce3956
ce12950	ce14170
ce12950	ce2971
ce12950	ce14170
ce12950	ce2971
ce12951	ce2949
ce7213	ce9524
ce7213	ce5806
ce19239	ce11852
ce19239	ce5177
ce13735	ce6959
ce10813	ce6673
ce5306	ce11243
ce5307	ce2074
ce5307	ce13126
ce5307	ce287
ce5307	ce10980
ce5307	ce3727
ce5307	ce3650
ce5307	ce14358
ce5307	ce2074
ce5307	ce10980
ce5307	ce3727
ce5307	ce3650
ce5307	ce14358
ce5307	ce3650
ce5307	ce13126
ce5307	ce13126
ce5307	ce3650
ce1115	ce1014
ce5300	ce6572
ce4256	ce4129
ce4255	ce7872
ce16630	ce4604
ce5309	ce4826
ce2420	ce2420
ce2420	ce2119
ce13915	ce8919
ce13915	ce2652
ce13913	ce5681
ce13912	ce17572
ce13912	ce522
ce13912	ce362
ce13912	ce362
ce1377	ce16275
ce1377	ce13216
ce1377	ce814
ce1377	ce5136
ce1377	ce19555
ce1377	ce547
ce1377	ce11740
ce1377	ce14699
ce1377	ce18079
ce1377	ce12501
ce1377	ce11672
ce1377	ce18378
ce1377	ce19280
ce1377	ce16402
ce1377	ce3597
ce1377	ce15044
ce1377	ce13942
ce1377	ce12317
ce1377	ce4008
ce1377	ce15926
ce1377	ce14900
ce1377	ce12318
ce1377	ce13040
ce1377	ce5342
ce1377	ce20
ce1377	ce253
ce1377	ce18215
ce1377	ce19571
ce1377	ce18946
ce1377	ce843
ce1377	ce8040
ce1377	ce2474
ce1377	ce1519
ce1377	ce11999
ce1377	ce4977
ce1377	ce13818
ce1377	ce1272
ce1377	ce18621
ce1377	ce6346
ce1377	ce1617
ce1377	ce3429
ce1377	ce3489
ce1377	ce379
ce1377	ce13881
ce1377	ce2667
ce1377	ce11745
ce1377	ce18105
ce1377	ce16627
ce1377	ce1506
ce1377	ce412
ce1377	ce1014
ce1377	ce13216
ce1377	ce814
ce1377	ce14699
ce1377	ce18079
ce1377	ce16402
ce1377	ce3597
ce1377	ce15044
ce1377	ce12317
ce1377	ce14900
ce1377	ce13040
ce1377	ce253
ce1377	ce18215
ce1377	ce2474
ce1377	ce1519
ce1377	ce2542
ce1377	ce13818
ce1377	ce1617
ce1377	ce3429
ce1377	ce379
ce1377	ce18378
ce1377	ce9283
ce1374	ce7044
ce1370	ce7877
ce1370	ce7872
ce1688	ce5238
ce1686	ce3570
ce1685	ce10201
ce1685	ce14426
ce15449	ce15449
ce15449	ce5070
ce15448	ce4100
ce16744	ce13783
ce16744	ce13783
ce16743	ce6959
ce16743	ce9545
ce16743	ce6959
ce16743	ce2762
ce9241	ce6552
ce9240	ce12038
ce10967	ce6499
ce1751	ce7295
ce1751	ce761
ce1751	ce11529
ce1751	ce1064
ce1751	ce12082
ce1751	ce7295
ce1751	ce11529
ce1751	ce12082
ce1751	ce677
ce1751	ce3016
ce1752	ce1194
ce1752	ce2342
ce1752	ce17062
ce1752	ce15134
ce1755	ce4521
ce1209	ce2898
ce1209	ce17838
ce1209	ce1373
ce1209	ce5889
ce1209	ce2713
ce1209	ce10017
ce1209	ce9524
ce1209	ce8409
ce1209	ce8337
ce1209	ce5889
ce1209	ce2898
ce1209	ce5889
ce1209	ce2898
ce14801	ce4891
ce14801	ce5161
ce14801	ce17816
ce14801	ce1218
ce14801	ce5161
ce14801	ce17816
ce15680	ce12615
ce13862	ce14608
ce18750	ce3428
ce16240	ce17328
ce16241	ce2292
ce16241	ce2292
ce15965	ce15011
ce16778	ce5889
ce16778	ce13942
ce16778	ce15819
ce16778	ce12032
ce16778	ce1849
ce16778	ce13942
ce16778	ce1849
ce16778	ce13942
ce16778	ce15819
ce16778	ce1849
ce16778	ce5889
ce16778	ce15819
ce16778	ce13942
ce16778	ce1849
ce16778	ce5889
ce616	ce2795
ce616	ce412
ce616	ce5176
ce7751	ce547
ce8737	ce10019
ce3070	ce12038
ce3981	ce15188
ce3981	ce8
ce3981	ce1081
ce3981	ce5092
