INTERACTOR_A	INTERACTOR_B
hs15723	hs7460
hs15723	hs6634
hs15723	hs5843
hs15723	hs1797
hs15723	hs8128
hs15723	hs479
hs15723	hs5843
hs15723	hs6634
hs15723	hs7402
hs15723	hs8128
hs15723	hs2350
hs15723	hs1206
hs15723	hs6082
hs15723	hs5170
hs15723	hs3900
hs15723	hs12131
hs15723	hs8673
hs15723	hs11171
hs15723	hs11318
hs15723	hs11318
hs15723	hs934
hs15723	hs5056
hs15723	hs17946
hs15723	hs19568
hs15723	hs8804
hs15723	hs2152
hs15725	hs8857
hs15725	hs4060
hs15725	hs14841
hs15725	hs4060
hs15725	hs1354
hs15725	hs8312
hs15725	hs83
hs15725	hs6968
hs15725	hs1660
hs15725	hs193
hs15725	hs8857
hs15725	hs12837
hs15725	hs13730
hs15725	hs9719
hs15725	hs11319
hs15725	hs8312
hs15725	hs9876
hs15725	hs9789
hs15725	hs9813
hs15725	hs16620
hs15725	hs8177
hs15725	hs4060
hs15725	hs12837
hs15725	hs414
hs15725	hs2488
hs15725	hs6968
hs15725	hs10210
hs15725	hs12336
hs15725	hs4173
hs15725	hs3160
hs15725	hs1813
hs15725	hs1660
hs15725	hs1354
hs15724	hs2359
hs15724	hs927
hs15724	hs140
hs15724	hs1041
hs15724	hs2221
hs15724	hs12903
hs15724	hs3825
hs15724	hs3258
hs15724	hs1673
hs15724	hs1797
hs15724	hs1006
hs15724	hs5355
hs15724	hs474
hs15724	hs5386
hs15724	hs2382
hs15724	hs7663
hs15724	hs1442
hs15724	hs5000
hs15724	hs432
hs15724	hs1209
hs15724	hs1327
hs15724	hs3732
hs15724	hs1619
hs15724	hs128
hs15724	hs2839
hs15724	hs1396
hs15724	hs8637
hs15724	hs8108
hs15724	hs1760
hs15724	hs10736
hs15724	hs4143
hs15724	hs1813
hs15724	hs5204
hs15724	hs2657
hs15724	hs2657
hs15724	hs12856
hs15724	hs986
hs15724	hs10661
hs15724	hs5482
hs15724	hs5482
hs15724	hs1263
hs15724	hs5170
hs15724	hs6002
hs15724	hs3633
hs15724	hs5843
hs15724	hs3334
hs15724	hs3334
hs15724	hs3334
hs15724	hs7292
hs15724	hs8128
hs15724	hs479
hs15724	hs1041
hs15724	hs2359
hs15724	hs45
hs15724	hs1209
hs15724	hs3289
hs15724	hs5843
hs15724	hs927
hs15724	hs5667
hs15724	hs432
hs15724	hs12269
hs15724	hs16294
hs15724	hs6698
hs15724	hs2995
hs15724	hs4225
hs15724	hs5587
hs15724	hs5355
hs15724	hs15907
hs15724	hs1797
hs15724	hs293
hs15724	hs1029
hs15724	hs5637
hs15724	hs7663
hs15724	hs207
hs15724	hs10736
hs15724	hs140
hs15724	hs10661
hs15724	hs4143
hs15724	hs5386
hs15724	hs6160
hs15724	hs5167
hs15724	hs1442
hs15724	hs1673
hs15724	hs1695
hs15724	hs2382
hs15724	hs5320
hs15724	hs3258
hs15724	hs8793
hs15724	hs8637
hs15724	hs4131
hs15724	hs5204
hs15724	hs368
hs15724	hs3375
hs15724	hs2221
hs15724	hs8532
hs15724	hs1619
hs15724	hs1327
hs15724	hs27
hs15724	hs14553
hs15724	hs5103
hs15724	hs2839
hs15724	hs3825
hs15724	hs1760
hs15724	hs600
hs15724	hs474
hs15724	hs1006
hs15724	hs1526
hs15724	hs6429
hs15724	hs3732
hs15724	hs4556
hs15724	hs8128
hs15724	hs1767
hs15724	hs15143
hs15724	hs1000
hs15724	hs1174
hs15724	hs631
hs15724	hs6018
hs15724	hs18566
hs15724	hs5587
hs15724	hs7663
hs15724	hs3943
hs15724	hs128
hs15724	hs12903
hs15724	hs6160
hs15724	hs1695
hs15724	hs8637
hs15724	hs964
hs15724	hs2010
hs15724	hs6674
hs15724	hs1760
hs15724	hs9930
hs15724	hs600
hs15724	hs140
hs15724	hs1209
hs15724	hs432
hs15724	hs3042
hs15724	hs2995
hs15724	hs5667
hs15724	hs2152
hs15724	hs2364
hs15724	hs2322
hs15724	hs5204
hs15724	hs2221
hs15724	hs19042
hs15724	hs479
hs15724	hs3732
hs15724	hs1000
hs15724	hs1041
hs15724	hs12661
hs15724	hs1396
hs15724	hs1797
hs15724	hs293
hs15724	hs1029
hs15724	hs1327
hs15724	hs5386
hs15724	hs3258
hs15724	hs2657
hs15724	hs469
hs15724	hs1619
hs15724	hs439
hs15724	hs2511
hs15724	hs2359
hs15724	hs5319
hs15724	hs3289
hs15724	hs5843
hs15724	hs7292
hs15724	hs18649
hs15724	hs927
hs15724	hs5355
hs15724	hs8532
hs15724	hs10736
hs15724	hs5167
hs15724	hs1673
hs15724	hs2382
hs15724	hs27
hs15724	hs20961
hs15724	hs2839
hs15724	hs6020
hs15724	hs2123
hs15724	hs1006
hs15724	hs1442
hs15724	hs3348
hs15724	hs3312
hs15724	hs4586
hs15724	hs6381
hs15724	hs12856
hs15724	hs479
hs15724	hs3591
hs15724	hs5204
hs15724	hs879
hs15724	hs11318
hs15724	hs5056
hs15724	hs17448
hs15724	hs6698
hs15724	hs14553
hs15724	hs10736
hs15724	hs5103
hs15724	hs4131
hs15724	hs2359
hs15724	hs5355
hs15724	hs474
hs15724	hs18649
hs15724	hs207
hs15724	hs4729
hs15724	hs1041
hs15724	hs1442
hs15724	hs2382
hs15724	hs1327
hs15724	hs4225
hs15724	hs15143
hs15724	hs8793
hs15724	hs927
hs15724	hs8532
hs15724	hs140
hs15724	hs2839
hs15724	hs2221
hs15724	hs1174
hs15724	hs5386
hs15724	hs1000
hs15724	hs6160
hs15724	hs8637
hs15724	hs1695
hs15724	hs600
hs15724	hs12269
hs15724	hs7663
hs15724	hs6429
hs15724	hs2995
hs15724	hs5667
hs15724	hs4556
hs15724	hs9304
hs15724	hs15426
hs15724	hs3334
hs15724	hs986
hs15724	hs1263
hs15724	hs964
hs15724	hs9509
hs15724	hs3888
hs15724	hs8561
hs15724	hs19568
hs15724	hs3825
hs15724	hs5170
hs15235	hs2585
hs15235	hs2943
hs15235	hs828
hs15235	hs9149
hs15235	hs1246
hs15235	hs12192
hs15726	hs15726
hs19930	hs17530
hs19934	hs1932
hs19934	hs19264
hs13760	hs5373
hs13760	hs5373
hs13760	hs2109
hs13760	hs2109
hs13760	hs10685
hs13760	hs5373
hs13760	hs2109
hs13760	hs2109
hs13760	hs10685
hs13760	hs5373
hs13760	hs720
hs13760	hs2274
hs13760	hs2732
hs13760	hs2109
hs13760	hs12493
hs13760	hs4633
hs13760	hs144
hs13760	hs8547
hs13760	hs94
hs13760	hs14429
hs13760	hs8265
hs13760	hs10108
hs13760	hs5373
hs13760	hs8547
hs13760	hs4633
hs13760	hs12493
hs13760	hs144
hs13760	hs720
hs13760	hs2274
hs13760	hs2732
hs13760	hs14429
hs13760	hs8265
hs13760	hs4652
hs13760	hs2109
hs13760	hs5373
hs13760	hs10108
hs13760	hs2109
hs13760	hs12493
hs13760	hs2732
hs13760	hs4652
hs13760	hs4633
hs13766	hs15964
hs13766	hs15964
hs13766	hs18121
hs13766	hs15964
hs15092	hs10534
hs170	hs39
hs170	hs39
hs170	hs1992
hs170	hs2277
hs170	hs3065
hs170	hs81
hs171	hs3609
hs171	hs1930
hs171	hs1930
hs171	hs3609
hs171	hs1225
hs171	hs1375
hs171	hs3609
hs171	hs3609
hs171	hs1620
hs171	hs1988
hs171	hs3334
hs171	hs3500
hs171	hs3491
hs172	hs3888
hs15090	hs15090
hs15090	hs5842
hs174	hs1165
hs174	hs1048
hs174	hs1165
hs174	hs1048
hs174	hs1048
hs174	hs1165
hs174	hs1568
hs174	hs8364
hs174	hs20487
hs174	hs20487
hs174	hs20487
hs174	hs20487
hs174	hs20487
hs174	hs20487
hs174	hs20810
hs174	hs20810
hs174	hs10668
hs174	hs8684
hs174	hs2519
hs174	hs4820
hs174	hs17929
hs174	hs17937
hs174	hs17937
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs7257
hs174	hs887
hs174	hs887
hs174	hs3978
hs174	hs3758
hs174	hs3758
hs174	hs1621
hs174	hs11749
hs174	hs11749
hs174	hs3792
hs174	hs6050
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs1048
hs174	hs12802
hs174	hs12802
hs174	hs12802
hs174	hs12802
hs174	hs1165
hs174	hs1165
hs174	hs1165
hs174	hs1165
hs174	hs1048
hs174	hs1788
hs174	hs1165
hs174	hs12802
hs174	hs20810
hs174	hs17937
hs174	hs20810
hs174	hs596
hs174	hs1048
hs174	hs12802
hs174	hs20487
hs174	hs7257
hs174	hs8021
hs174	hs17937
hs174	hs1165
hs174	hs17975
hs174	hs1048
hs174	hs1263
hs174	hs2519
hs174	hs3758
hs174	hs15757
hs175	hs8766
hs177	hs3789
hs177	hs1568
hs177	hs4696
hs21944	hs17940
hs21944	hs10685
hs1228	hs6772
hs1228	hs3377
hs1228	hs3819
hs1228	hs21408
hs1228	hs21394
hs1228	hs2284
hs1228	hs424
hs1228	hs2284
hs1228	hs3819
hs1228	hs2284
hs1228	hs2089
hs1228	hs12887
hs1228	hs2206
hs1228	hs16704
hs1228	hs6381
hs1228	hs1130
hs1228	hs11115
hs1228	hs13813
hs1228	hs4266
hs1228	hs13813
hs1228	hs4266
hs1228	hs2950
hs1228	hs684
hs1228	hs3819
hs1228	hs6772
hs1229	hs2343
hs1229	hs16928
hs1229	hs9533
hs1229	hs2397
hs1222	hs2289
hs1222	hs5145
hs1222	hs19969
hs1222	hs6103
hs1222	hs1076
hs1222	hs1950
hs1222	hs1954
hs1222	hs420
hs1222	hs19969
hs1222	hs15487
hs1222	hs6155
hs1222	hs420
hs1222	hs1997
hs1222	hs1954
hs1222	hs3163
hs1222	hs4210
hs1222	hs6103
hs1222	hs19969
hs1222	hs1950
hs1222	hs52
hs1223	hs12313
hs1223	hs1093
hs1223	hs12313
hs1220	hs2549
hs1220	hs1866
hs1220	hs15725
hs1220	hs1170
hs1220	hs15725
hs1221	hs16704
hs1221	hs737
hs1221	hs1871
hs1221	hs4173
hs1221	hs3160
hs1221	hs737
hs1221	hs1375
hs1221	hs1225
hs1221	hs4266
hs1221	hs1871
hs1221	hs5965
hs1221	hs5471
hs1221	hs6002
hs1221	hs16704
hs1221	hs13863
hs1221	hs6197
hs1221	hs13813
hs1227	hs6100
hs1227	hs6100
hs1227	hs5967
hs1227	hs1133
hs1224	hs3065
hs1225	hs6150
hs1225	hs20653
hs1225	hs5965
hs1225	hs16704
hs1225	hs3673
hs1225	hs3673
hs1225	hs10108
hs1225	hs908
hs1225	hs4225
hs1225	hs4225
hs1225	hs3819
hs1225	hs3758
hs1225	hs1629
hs1225	hs6150
hs1225	hs16704
hs1225	hs2616
hs1225	hs908
hs1225	hs1375
hs1225	hs1026
hs1225	hs4729
hs1225	hs4173
hs1225	hs1375
hs1225	hs4225
hs1225	hs21285
hs1225	hs6150
hs1225	hs16704
hs1225	hs1026
hs1225	hs617
hs1225	hs1107
hs1225	hs1375
hs1225	hs9714
hs1225	hs16704
hs1225	hs3673
hs1225	hs577
hs1225	hs617
hs1225	hs21285
hs1225	hs5965
hs1225	hs1388
hs1225	hs4173
hs1225	hs466
hs1225	hs1629
hs13183	hs16309
hs13183	hs4440
hs13181	hs4266
hs13181	hs5341
hs13181	hs4266
hs13181	hs16474
hs13181	hs16474
hs13181	hs7243
hs9181	hs9638
hs5311	hs5311
hs5311	hs18607
hs5311	hs21393
hs1372	hs2877
hs4179	hs16010
hs4179	hs16905
hs4179	hs18182
hs4179	hs5073
hs17641	hs3905
hs17642	hs18001
hs17642	hs19295
hs17642	hs11351
hs17642	hs17320
hs17642	hs17615
hs17642	hs19267
hs17643	hs3723
hs17643	hs457
hs17643	hs1554
hs17643	hs17305
hs17643	hs7231
hs17643	hs16178
hs17643	hs8794
hs17643	hs6728
hs17643	hs6443
hs17644	hs1339
hs17644	hs15849
hs17644	hs1339
hs17644	hs17794
hs17644	hs17794
hs17644	hs15849
hs17644	hs15849
hs17644	hs1339
hs17644	hs18198
hs17645	hs81
hs17646	hs11795
hs17646	hs11795
hs17646	hs4002
hs17646	hs7796
hs9180	hs12376
hs9180	hs6066
hs9180	hs3747
hs9180	hs3834
hs9180	hs15649
hs9180	hs15649
hs9180	hs7605
hs9180	hs10685
hs9180	hs12376
hs4768	hs11930
hs4768	hs10187
hs4768	hs2601
hs4768	hs10462
hs4768	hs11683
hs4768	hs11495
hs4768	hs3407
hs4768	hs3360
hs4768	hs16657
hs4768	hs9645
hs4768	hs2601
hs4768	hs16657
hs4768	hs11930
hs4768	hs10187
hs4768	hs9645
hs4768	hs11683
hs4768	hs3360
hs4768	hs3407
hs4768	hs11495
hs4768	hs16657
hs4768	hs11930
hs4768	hs9645
hs4768	hs10462
hs4768	hs3407
hs4768	hs11495
hs4768	hs10187
hs4768	hs11683
hs4768	hs2601
hs4768	hs13691
hs4768	hs11683
hs4768	hs10462
hs4768	hs11930
hs4768	hs2654
hs4768	hs3407
hs4768	hs3360
hs4768	hs6765
hs4768	hs9645
hs4768	hs10187
hs4768	hs11495
hs4768	hs16657
hs4768	hs2601
hs4768	hs2602
hs4768	hs3776
hs8228	hs5713
hs8225	hs7289
hs8225	hs6052
hs8225	hs13621
hs8225	hs4929
hs8225	hs3000
hs8225	hs3000
hs8225	hs13621
hs8225	hs4929
hs8225	hs13621
hs8225	hs4929
hs8225	hs6052
hs8225	hs7693
hs8225	hs4929
hs8225	hs124
hs8225	hs12447
hs8225	hs6150
hs8225	hs1629
hs8225	hs15963
hs8225	hs6117
hs8225	hs3888
hs8225	hs1398
hs8227	hs9805
hs8227	hs9333
hs8227	hs14572
hs8227	hs14572
hs8227	hs2984
hs8227	hs681
hs8227	hs7739
hs8227	hs9333
hs8227	hs9805
hs8227	hs9333
hs8227	hs3996
hs8227	hs3274
hs8227	hs1642
hs8227	hs2950
hs8227	hs5205
hs8227	hs9354
hs8227	hs2995
hs8227	hs4941
hs8227	hs7816
hs8227	hs7798
hs8227	hs10489
hs8227	hs1642
hs8227	hs14572
hs8227	hs9333
hs8227	hs9333
hs8227	hs7739
hs8227	hs14572
hs4767	hs5974
hs4767	hs19564
hs4767	hs1132
hs4767	hs15960
hs4767	hs3782
hs4767	hs19564
hs4767	hs15960
hs4767	hs5974
hs4767	hs3782
hs4767	hs1132
hs4761	hs5788
hs4761	hs1132
hs4761	hs3631
hs8223	hs6888
hs8223	hs6888
hs8223	hs6888
hs8590	hs1813
hs8590	hs1813
hs8590	hs209
hs8590	hs3631
hs8590	hs9785
hs8590	hs16463
hs8590	hs7836
hs8590	hs3631
hs8590	hs209
hs19558	hs10685
hs19558	hs15960
hs19558	hs1132
hs19558	hs1132
hs19558	hs8857
hs19558	hs15960
hs19558	hs21218
hs17676	hs6907
hs17676	hs4696
hs17676	hs6521
hs5418	hs4530
hs5418	hs17747
hs5418	hs3758
hs5418	hs1629
hs5149	hs10082
hs5415	hs10526
hs5415	hs15733
hs5415	hs18487
hs5415	hs17266
hs5415	hs4518
hs5146	hs891
hs5145	hs2289
hs5145	hs6346
hs5145	hs6346
hs5145	hs2289
hs5145	hs1222
hs5145	hs2730
hs5145	hs8105
hs5145	hs4217
hs5145	hs13420
hs5145	hs13420
hs5145	hs10685
hs5145	hs8105
hs5145	hs1375
hs5145	hs3609
hs5145	hs19502
hs5145	hs1222
hs5145	hs3789
hs5145	hs13420
hs5145	hs6346
hs5145	hs2480
hs5145	hs4858
hs5145	hs4853
hs5145	hs4118
hs5145	hs4586
hs5145	hs4820
hs5145	hs4749
hs5145	hs3491
hs5145	hs3776
hs5145	hs8105
hs13984	hs13085
hs13984	hs4326
hs13984	hs437
hs13984	hs437
hs13984	hs4326
hs5143	hs547
hs5143	hs12376
hs5143	hs6066
hs5143	hs3834
hs5143	hs6066
hs5143	hs3747
hs5143	hs9180
hs5143	hs8346
hs5143	hs14328
hs5143	hs6066
hs5143	hs3747
hs5143	hs1616
hs5143	hs547
hs5410	hs17730
hs5410	hs162
hs5410	hs162
hs5410	hs162
hs5410	hs3819
hs5410	hs17730
hs5410	hs16775
hs5141	hs3052
hs5141	hs437
hs5141	hs9440
hs5141	hs19688
hs5141	hs3052
hs5141	hs20091
hs5141	hs20707
hs5141	hs19936
hs5141	hs20642
hs5141	hs11025
hs5141	hs464
hs5141	hs4060
hs5141	hs2226
hs5141	hs17940
hs5140	hs4848
hs5140	hs4848
hs5140	hs11115
hs5140	hs4266
hs5140	hs4266
hs6710	hs7421
hs17673	hs5713
hs17673	hs10181
hs17673	hs5637
hs17673	hs6115
hs17673	hs3075
hs17673	hs2497
hs17673	hs5788
hs17673	hs587
hs17673	hs3210
hs17673	hs587
hs17673	hs587
hs17673	hs2549
hs17673	hs1879
hs17673	hs1813
hs17673	hs1660
hs17673	hs10181
hs17673	hs1809
hs17673	hs1809
hs17673	hs12376
hs17673	hs3210
hs17673	hs3210
hs17673	hs17891
hs17673	hs17965
hs17673	hs17891
hs17673	hs17965
hs17673	hs20707
hs17673	hs5713
hs17673	hs5713
hs17673	hs18146
hs17673	hs8232
hs17673	hs186
hs17673	hs2853
hs17673	hs6115
hs17673	hs2642
hs17673	hs19704
hs17673	hs2647
hs17673	hs6115
hs17673	hs10181
hs17673	hs5637
hs17673	hs2497
hs17673	hs3210
hs17673	hs3075
hs17673	hs587
hs17673	hs2647
hs17673	hs17965
hs17673	hs18146
hs17673	hs6115
hs17673	hs4607
hs17673	hs1944
hs17673	hs14144
hs17673	hs5713
hs17673	hs5788
hs6716	hs1568
hs6716	hs6381
hs6716	hs7021
hs6716	hs11115
hs6716	hs11115
hs18228	hs4423
hs14996	hs8794
hs6715	hs14867
hs6715	hs12670
hs6715	hs15659
hs6715	hs6472
hs6715	hs3220
hs6715	hs1821
hs6715	hs4724
hs6715	hs4115
hs6715	hs6406
hs6715	hs789
hs6715	hs1598
hs6715	hs977
hs6715	hs1138
hs6715	hs7592
hs6715	hs11990
hs6715	hs1728
hs6715	hs6179
hs6715	hs4830
hs6715	hs650
hs6715	hs1942
hs6715	hs4559
hs6715	hs729
hs6715	hs8512
hs6715	hs12661
hs6715	hs1292
hs6715	hs215
hs6715	hs12336
hs6715	hs7751
hs6715	hs215
hs6715	hs189
hs6715	hs4250
hs6715	hs8478
hs6715	hs18497
hs20701	hs1726
hs18484	hs2497
hs18484	hs6586
hs18484	hs2096
hs18484	hs414
hs18484	hs6586
hs18484	hs2497
hs18484	hs19688
hs18484	hs20707
hs18484	hs2096
hs18484	hs11391
hs18484	hs19704
hs18484	hs16590
hs18484	hs20707
hs20707	hs9180
hs20707	hs14328
hs20707	hs15649
hs20707	hs18721
hs20707	hs6333
hs20707	hs1889
hs20707	hs3766
hs20707	hs1932
hs20707	hs2118
hs20707	hs17936
hs20707	hs360
hs20707	hs3408
hs20707	hs2651
hs20707	hs9813
hs20707	hs4147
hs20707	hs9789
hs20707	hs9973
hs20707	hs3766
hs20707	hs11919
hs20707	hs19735
hs20707	hs19735
hs20707	hs6273
hs20707	hs11136
hs20707	hs10962
hs20707	hs16620
hs20707	hs3564
hs20707	hs14328
hs20707	hs17940
hs20707	hs11329
hs20707	hs18573
hs20707	hs6273
hs20707	hs7529
hs20707	hs9813
hs8048	hs12215
hs8048	hs4875
hs8048	hs12215
hs8048	hs4875
hs8048	hs12215
hs8048	hs4875
hs8048	hs14613
hs8048	hs1572
hs8048	hs3905
hs8048	hs4002
hs8048	hs12215
hs8048	hs7238
hs7231	hs12076
hs7231	hs12076
hs7231	hs10690
hs7231	hs12076
hs7231	hs16928
hs7231	hs17643
hs7231	hs16494
hs7231	hs17643
hs7231	hs16928
hs7231	hs16178
hs7231	hs17552
hs7231	hs17552
hs7231	hs10690
hs7231	hs16928
hs7231	hs10690
hs7231	hs11804
hs7231	hs12076
hs7231	hs16178
hs7231	hs12325
hs7231	hs16178
hs7231	hs12076
hs7231	hs17643
hs7231	hs16178
hs7231	hs21277
hs8045	hs9516
hs8045	hs2217
hs8045	hs6843
hs8045	hs2217
hs8045	hs6843
hs8045	hs7427
hs7662	hs10715
hs7662	hs18467
hs7662	hs138
hs7662	hs18467
hs7662	hs10715
hs7662	hs18467
hs7662	hs10299
hs7662	hs10715
hs7662	hs15487
hs7662	hs12526
hs7662	hs138
hs7662	hs6050
hs7662	hs4773
hs7662	hs823
hs7662	hs996
hs7662	hs10715
hs7662	hs13288
hs8047	hs15963
hs8047	hs18480
hs8046	hs6525
hs8046	hs6525
hs8046	hs6525
hs312	hs9151
hs312	hs9151
hs312	hs17613
hs312	hs17613
hs312	hs19
hs312	hs19
hs312	hs6992
hs312	hs2602
hs312	hs11036
hs312	hs12645
hs312	hs2336
hs312	hs6732
hs312	hs7654
hs312	hs7142
hs312	hs8854
hs312	hs8481
hs312	hs202
hs312	hs202
hs312	hs5926
hs312	hs5926
hs312	hs3710
hs312	hs8854
hs312	hs8854
hs312	hs8149
hs312	hs8149
hs312	hs202
hs312	hs202
hs312	hs8939
hs312	hs8939
hs312	hs2549
hs312	hs7172
hs312	hs7172
hs312	hs8889
hs312	hs8889
hs312	hs8889
hs312	hs8149
hs312	hs8889
hs312	hs8889
hs312	hs10408
hs312	hs17613
hs312	hs6992
hs312	hs6992
hs312	hs6381
hs312	hs6381
hs312	hs6381
hs312	hs6381
hs312	hs7167
hs312	hs12376
hs312	hs11161
hs312	hs8481
hs312	hs14681
hs312	hs45
hs312	hs4176
hs312	hs5713
hs312	hs975
hs312	hs209
hs312	hs209
hs312	hs3083
hs312	hs1027
hs312	hs1027
hs312	hs5926
hs312	hs7142
hs312	hs5713
hs312	hs4176
hs312	hs299
hs312	hs5713
hs312	hs2109
hs312	hs18317
hs312	hs18317
hs312	hs181
hs312	hs6381
hs312	hs9597
hs312	hs2602
hs312	hs5302
hs312	hs9746
hs312	hs2109
hs312	hs8889
hs312	hs202
hs312	hs45
hs312	hs5302
hs312	hs7761
hs312	hs7142
hs312	hs9746
hs312	hs209
hs312	hs975
hs312	hs2549
hs312	hs3827
hs312	hs9488
hs312	hs9248
hs312	hs8939
hs312	hs8844
hs312	hs181
hs312	hs6611
hs312	hs5926
hs312	hs3710
hs312	hs5713
hs7665	hs4780
hs12584	hs12376
hs12584	hs1809
hs12584	hs14501
hs12584	hs16070
hs12584	hs12313
hs12584	hs202
hs12584	hs7378
hs12585	hs8994
hs12585	hs8994
hs6993	hs19030
hs6993	hs18701
hs6993	hs1551
hs6992	hs51
hs6992	hs12566
hs6992	hs9151
hs6992	hs17613
hs6992	hs19
hs6992	hs2549
hs6992	hs5071
hs6992	hs5433
hs6992	hs553
hs6992	hs3391
hs6992	hs51
hs6992	hs12566
hs6992	hs2549
hs6995	hs14396
hs6997	hs17266
hs6996	hs11450
hs3564	hs619
hs3564	hs619
hs3564	hs619
hs3564	hs8312
hs3564	hs3075
hs3564	hs2642
hs3564	hs19688
hs12588	hs21366
hs12588	hs21366
hs12588	hs18668
hs8212	hs14378
hs8212	hs6605
hs8212	hs4844
hs8212	hs14378
hs8212	hs3352
hs8212	hs6605
hs8212	hs10746
hs8212	hs4844
hs8212	hs8383
hs15320	hs9628
hs4770	hs5926
hs4770	hs2602
hs4770	hs16178
hs4770	hs5926
hs15895	hs15738
hs15895	hs15738
hs15895	hs3606
hs8214	hs12109
hs886	hs129
hs887	hs174
hs887	hs174
hs887	hs16178
hs887	hs16928
hs887	hs10239
hs887	hs9151
hs887	hs14979
hs887	hs174
hs887	hs12803
hs880	hs16928
hs880	hs16178
hs880	hs17457
hs882	hs6033
hs882	hs3928
hs882	hs12507
hs882	hs3928
hs14543	hs14620
hs14543	hs10737
hs14543	hs14670
hs14543	hs14670
hs14543	hs10737
hs14543	hs4771
hs14543	hs5623
hs14543	hs14909
hs14543	hs10737
hs16116	hs12862
hs16116	hs4875
hs16116	hs3891
hs16116	hs10464
hs16116	hs19547
hs16116	hs11839
hs16116	hs10685
hs16116	hs1593
hs16116	hs6826
hs16116	hs19547
hs16116	hs3891
hs16116	hs1593
hs16116	hs10685
hs16116	hs6826
hs16116	hs12862
hs16116	hs10464
hs16116	hs4875
hs16116	hs11839
hs6067	hs15487
hs11726	hs10956
hs11726	hs10956
hs11726	hs10956
hs11726	hs10956
hs11726	hs11001
hs11721	hs11942
hs11721	hs8364
hs11721	hs6732
hs11721	hs12808
hs11721	hs9071
hs11721	hs3864
hs11721	hs1132
hs11721	hs11254
hs11721	hs2913
hs11721	hs6826
hs11721	hs11942
hs11721	hs14549
hs11721	hs200
hs11721	hs5969
hs11721	hs663
hs11721	hs355
hs11721	hs13420
hs11721	hs19656
hs11721	hs15433
hs11721	hs11507
hs11721	hs14144
hs11721	hs11942
hs11721	hs14549
hs11721	hs200
hs11721	hs5969
hs11721	hs663
hs11721	hs355
hs11721	hs13420
hs11721	hs4729
hs11721	hs9071
hs11721	hs1132
hs11721	hs2913
hs11721	hs6826
hs11721	hs3864
hs11721	hs12808
hs11721	hs6826
hs11721	hs2913
hs11721	hs1132
hs11721	hs9071
hs11721	hs11254
hs11721	hs11942
hs11721	hs3864
hs11721	hs12808
hs11721	hs11942
hs11721	hs2913
hs11721	hs11254
hs11721	hs12808
hs11721	hs6732
hs11721	hs8364
hs11723	hs11055
hs11723	hs3211
hs11723	hs1871
hs11723	hs805
hs11723	hs1350
hs11723	hs7779
hs11723	hs7779
hs11723	hs6889
hs11723	hs10167
hs11723	hs1612
hs11723	hs7682
hs11723	hs805
hs11723	hs3335
hs11723	hs805
hs11723	hs1784
hs11723	hs1713
hs11723	hs1784
hs11723	hs1713
hs11723	hs9632
hs11723	hs9632
hs11723	hs6103
hs11723	hs805
hs11723	hs805
hs11723	hs805
hs11723	hs1612
hs11723	hs10412
hs11723	hs6889
hs11723	hs1290
hs11723	hs6103
hs11723	hs10167
hs11723	hs805
hs11723	hs1713
hs11723	hs11055
hs11723	hs7779
hs11723	hs5258
hs11723	hs5606
hs11723	hs6272
hs11723	hs11055
hs11723	hs2350
hs11723	hs1713
hs11723	hs1784
hs11723	hs6155
hs11723	hs3211
hs11723	hs7558
hs11723	hs16408
hs11723	hs2311
hs11723	hs6272
hs11723	hs10167
hs11723	hs11716
hs11723	hs713
hs11723	hs11258
hs11723	hs805
hs11723	hs1450
hs11723	hs4994
hs11723	hs3673
hs11723	hs6103
hs11723	hs6733
hs11723	hs6630
hs11723	hs6709
hs11723	hs4866
hs11723	hs3840
hs11723	hs1554
hs10988	hs4266
hs10988	hs4820
hs10988	hs6272
hs10988	hs2880
hs10988	hs227
hs10988	hs253
hs10988	hs8736
hs10988	hs9808
hs10988	hs3041
hs10988	hs8364
hs10989	hs41
hs10989	hs976
hs10989	hs1471
hs10989	hs823
hs10989	hs797
hs10989	hs797
hs10989	hs823
hs10989	hs1247
hs10989	hs200
hs10989	hs1471
hs10989	hs41
hs10455	hs10911
hs10455	hs19366
hs10455	hs11627
hs10455	hs14789
hs10455	hs18844
hs10455	hs18574
hs10455	hs12650
hs10455	hs5095
hs10455	hs5116
hs10455	hs5926
hs10455	hs5496
hs10455	hs18844
hs10455	hs11627
hs10455	hs11627
hs10455	hs10911
hs10455	hs11076
hs10455	hs19366
hs10455	hs18844
hs10455	hs16732
hs10455	hs5496
hs10455	hs10984
hs10455	hs10446
hs10455	hs11076
hs10455	hs15210
hs10455	hs18574
hs10455	hs11627
hs10455	hs10911
hs10455	hs19366
hs10984	hs5095
hs10984	hs5095
hs10984	hs10446
hs10984	hs10446
hs10985	hs8346
hs10982	hs1847
