INTERACTOR_A	INTERACTOR_B
dm3500	dm12899
dm3500	dm11991
dm3500	dm8157
dm3500	dm11484
dm3500	dm6784
dm3507	dm12237
dm3505	dm9220
dm3505	dm1547
dm3505	dm3089
dm3505	dm5939
dm3505	dm1625
dm3505	dm3104
dm3505	dm4517
dm3505	dm7611
dm3505	dm286
dm3505	dm1547
dm3505	dm9220
dm5449	dm497
dm5449	dm11661
dm11125	dm7161
dm1018	dm4766
dm1018	dm8317
dm4537	dm1547
dm1016	dm5192
dm4535	dm1600
dm4535	dm5759
dm4535	dm7951
dm4534	dm5531
dm4534	dm2350
dm4534	dm498
dm4534	dm4419
dm4534	dm6665
dm4534	dm9685
dm4534	dm7725
dm4534	dm498
dm4534	dm7725
dm4534	dm7519
dm4534	dm5531
dm4534	dm498
dm4534	dm2813
dm4533	dm6518
dm4533	dm69
dm4533	dm1825
dm4533	dm12214
dm4533	dm6518
dm4533	dm69
dm4533	dm69
dm4532	dm5894
dm4532	dm9684
dm4532	dm4838
dm4532	dm7214
dm4532	dm13011
dm4532	dm5070
dm4532	dm5894
dm4531	dm12748
dm4531	dm10256
dm4531	dm4453
dm4531	dm4466
dm4531	dm247
dm4531	dm10170
dm4531	dm6007
dm4531	dm1777
dm4531	dm1777
dm4531	dm1777
dm4531	dm1777
dm4531	dm11465
dm4531	dm8730
dm4531	dm2241
dm4531	dm2488
dm4531	dm2488
dm4531	dm520
dm4531	dm10954
dm4531	dm8683
dm4531	dm13193
dm4531	dm1826
dm4531	dm7926
dm4531	dm12952
dm4531	dm2869
dm4531	dm3442
dm4531	dm3753
dm4531	dm5224
dm4531	dm1537
dm4531	dm5743
dm4531	dm7104
dm4531	dm2751
dm4531	dm2839
dm4531	dm1105
dm4531	dm9314
dm4531	dm6715
dm4531	dm11711
dm4531	dm10954
dm4531	dm3530
dm4531	dm247
dm4531	dm6007
dm4531	dm11711
dm4531	dm2751
dm4531	dm10256
dm4531	dm2839
dm4531	dm10954
dm4531	dm4453
dm4531	dm13193
dm4531	dm10170
dm4531	dm3530
dm4531	dm6007
dm4531	dm11711
dm4531	dm2751
dm4531	dm10256
dm4531	dm10954
dm4531	dm4453
dm4531	dm13193
dm4531	dm10170
dm4531	dm3530
dm4531	dm7935
dm4531	dm6007
dm1010	dm9220
dm1010	dm117
dm13475	dm7743
dm13475	dm5120
dm13475	dm1567
dm13475	dm5120
dm13474	dm8483
dm13474	dm13558
dm13477	dm12139
dm13477	dm7023
dm13477	dm12139
dm13476	dm3221
dm13476	dm11212
dm2272	dm3182
dm2272	dm4824
dm2272	dm3439
dm2272	dm3044
dm2272	dm7629
dm2272	dm7778
dm2272	dm715
dm2271	dm13699
dm2271	dm3894
dm2271	dm4506
dm2271	dm7274
dm2271	dm6323
dm2271	dm7974
dm2271	dm13870
dm2271	dm552
dm2271	dm3213
dm2271	dm2374
dm2271	dm724
dm2271	dm7181
dm2271	dm7687
dm2271	dm3895
dm2271	dm4642
dm2271	dm6518
dm2271	dm4368
dm2271	dm3601
dm2271	dm11931
dm2271	dm4506
dm13479	dm3161
dm2277	dm10929
dm2274	dm2512
dm2274	dm9181
dm1505	dm7272
dm1505	dm6608
dm1505	dm7272
dm1507	dm10321
dm1507	dm4835
dm1507	dm4358
dm1507	dm10321
dm991	dm2716
dm991	dm3602
dm7215	dm321
dm668	dm488
dm668	dm488
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm633
dm668	dm488
dm668	dm488
dm668	dm11422
dm668	dm11404
dm668	dm11386
dm668	dm585
dm13216	dm4766
dm13747	dm2233
dm13747	dm7599
dm13745	dm4060
dm13745	dm6389
dm13745	dm11947
dm13745	dm8226
dm13745	dm11947
dm13745	dm4060
dm13745	dm6389
dm4837	dm7741
dm4837	dm650
dm4837	dm5713
dm4837	dm1182
dm4837	dm7741
dm5822	dm6446
dm5822	dm11507
dm5822	dm4824
dm5822	dm1868
dm5823	dm7726
dm5823	dm7552
dm5823	dm13973
dm5821	dm2087
dm5826	dm6245
dm5826	dm3162
dm8507	dm11663
dm5824	dm2846
dm5824	dm5926
dm5824	dm7466
dm5825	dm6832
dm11119	dm7448
dm11119	dm8038
dm11119	dm7163
dm11119	dm6553
dm11119	dm3125
dm11119	dm6553
dm11119	dm6553
dm5828	dm2214
dm5828	dm2214
dm5828	dm2214
dm5828	dm2214
dm5828	dm7935
dm5828	dm2744
dm5828	dm2744
dm5828	dm11465
dm5828	dm11465
dm5828	dm11465
dm5828	dm11465
dm5828	dm11465
dm5828	dm11465
dm5828	dm6281
dm5828	dm1733
dm5828	dm1359
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm117
dm5828	dm4718
dm5828	dm4718
dm5828	dm3706
dm5828	dm3706
dm5828	dm3706
dm5828	dm3706
dm5828	dm3706
dm5828	dm3706
dm5828	dm3706
dm5828	dm3706
dm5828	dm8076
dm5828	dm7036
dm5828	dm2713
dm5829	dm1763
dm5829	dm3492
dm5829	dm1763
dm12704	dm6784
dm140	dm3879
dm140	dm3879
dm140	dm3879
dm140	dm3879
dm12700	dm8934
dm12700	dm7214
dm146	dm6674
dm146	dm11431
dm146	dm4008
dm146	dm7320
dm146	dm7611
dm146	dm2751
dm146	dm5070
dm146	dm4008
dm12702	dm9150
dm12702	dm12388
dm144	dm2944
dm144	dm1302
dm144	dm5490
dm149	dm11411
dm149	dm2068
dm149	dm2068
dm149	dm5189
dm6593	dm6468
dm6592	dm3798
dm6591	dm8079
dm6591	dm1883
dm6591	dm7024
dm6591	dm1883
dm6591	dm7024
dm6590	dm3604
dm6595	dm8100
dm6595	dm8100
dm4991	dm13111
dm4991	dm1718
dm4991	dm13363
dm4991	dm13111
dm4991	dm13111
dm4990	dm8842
dm4990	dm13359
dm4990	dm1681
dm4990	dm6278
dm4990	dm701
dm4990	dm2483
dm4990	dm5554
dm4990	dm7104
dm4990	dm8548
dm4990	dm5740
dm4990	dm809
dm4990	dm9658
dm4990	dm3261
dm4990	dm1508
dm4990	dm8158
dm4990	dm3009
dm4990	dm1378
dm4990	dm7449
dm4990	dm1681
dm4990	dm5554
dm4990	dm7104
dm4990	dm809
dm4992	dm4634
dm4992	dm4332
dm4992	dm4634
dm4994	dm9181
dm4996	dm6849
dm4996	dm2491
dm4999	dm4902
dm4998	dm837
dm6563	dm5616
dm9412	dm4171
dm10649	dm7911
dm10649	dm3088
dm10649	dm3310
dm10649	dm2073
dm10649	dm6448
dm10649	dm3273
dm10649	dm8277
dm10649	dm3181
dm10649	dm7343
dm10649	dm7911
dm10649	dm3088
dm10646	dm11100
dm10645	dm8711
dm10645	dm3375
dm10641	dm1075
dm10640	dm7741
dm10640	dm13924
dm10640	dm9469
dm10640	dm5191
dm10640	dm2972
dm10640	dm7791
dm4334	dm6401
dm4334	dm7002
dm4334	dm6401
dm4331	dm3248
dm4331	dm3224
dm4331	dm3613
dm4331	dm4060
dm4331	dm11043
dm4333	dm9056
dm4333	dm2787
dm4332	dm4568
dm4332	dm1311
dm4332	dm6194
dm4332	dm7926
dm4332	dm11972
dm4332	dm11041
dm4332	dm11262
dm4332	dm7908
dm4332	dm4904
dm4332	dm9308
dm4332	dm748
dm4332	dm5298
dm4332	dm4992
dm4332	dm3967
dm4332	dm1526
dm4332	dm480
dm4332	dm11988
dm4332	dm6742
dm4332	dm4622
dm4332	dm2117
dm4332	dm2461
dm4332	dm12744
dm4332	dm10183
dm4332	dm8646
dm4332	dm4905
dm4332	dm445
dm4332	dm5894
dm4332	dm3414
dm4332	dm11162
dm4332	dm8349
dm4332	dm7190
dm4332	dm14089
dm4332	dm8949
dm4332	dm3539
dm4332	dm7926
dm4332	dm11041
dm4332	dm4904
dm4332	dm9308
dm4332	dm11988
dm4332	dm2117
dm4332	dm2461
dm4332	dm10183
dm4332	dm8646
dm4332	dm4905
dm4332	dm3414
dm4332	dm8349
dm4332	dm7190
dm4339	dm4766
dm4339	dm10164
dm4339	dm11290
dm4339	dm9251
dm4339	dm14041
dm4339	dm9290
dm4339	dm1685
dm4339	dm4569
dm4339	dm4766
dm4339	dm4093
dm4339	dm3290
dm4339	dm4015
dm4339	dm5713
dm4339	dm10211
dm4339	dm14045
dm4339	dm14041
dm4339	dm4015
dm4339	dm5713
dm4339	dm10211
dm4339	dm14045
dm4339	dm387
dm4339	dm14041
dm4338	dm5960
dm7979	dm1262
dm7979	dm1262
dm7976	dm6645
dm7976	dm6645
dm7977	dm5702
dm7977	dm5616
dm7977	dm5702
dm7974	dm2661
dm7974	dm2361
dm7974	dm1938
dm7974	dm11995
dm7974	dm7299
dm7974	dm3180
dm7974	dm7165
dm7974	dm8759
dm7974	dm2495
dm7974	dm834
dm7974	dm11318
dm7974	dm3941
dm7974	dm13090
dm7974	dm1574
dm7974	dm3894
dm7974	dm3899
dm7974	dm408
dm7974	dm3386
dm7974	dm11565
dm7974	dm11239
dm7974	dm2696
dm7974	dm9934
dm7974	dm9426
dm7974	dm938
dm7974	dm11042
dm7974	dm13787
dm7974	dm100
dm7974	dm3896
dm7974	dm5013
dm7974	dm10142
dm7974	dm9058
dm7974	dm8141
dm7974	dm11072
dm7974	dm709
dm7974	dm1815
dm7974	dm489
dm7974	dm10438
dm7974	dm4836
dm7974	dm2398
dm7974	dm3455
dm7974	dm10141
dm7974	dm3818
dm7974	dm3885
dm7974	dm3394
dm7974	dm3785
dm7974	dm2271
dm7974	dm5119
dm7974	dm2563
dm7974	dm11487
dm7974	dm12297
dm7974	dm3206
dm7974	dm3097
dm7974	dm10906
dm7974	dm8867
dm7974	dm8770
dm7974	dm8351
dm7974	dm3876
dm7974	dm2326
dm7974	dm7995
dm7974	dm3921
dm7974	dm2737
dm7974	dm2491
dm7974	dm11565
dm7974	dm2696
dm7974	dm9426
dm7974	dm11042
dm7974	dm8867
dm7974	dm3896
dm7974	dm5013
dm7974	dm9058
dm7974	dm2361
dm7974	dm11995
dm7974	dm8141
dm7974	dm11072
dm7974	dm7299
dm7974	dm489
dm7974	dm2495
dm7974	dm7278
dm7974	dm834
dm7974	dm3818
dm7974	dm11318
dm7974	dm3885
dm7974	dm3394
dm7974	dm3941
dm7974	dm13090
dm7974	dm5119
dm7974	dm1574
dm7974	dm3894
dm7974	dm3097
dm7974	dm10906
dm7974	dm10438
dm7974	dm11487
dm7974	dm3540
dm7974	dm7022
dm7974	dm4836
dm7974	dm10438
dm7974	dm11487
dm7974	dm7022
dm7974	dm4836
dm7975	dm2813
dm7975	dm3906
dm7975	dm3906
dm7975	dm8277
dm7975	dm2983
dm7975	dm3088
dm7975	dm3409
dm7975	dm2813
dm7973	dm395
dm10399	dm11361
dm10399	dm9845
dm10399	dm10801
dm10399	dm10268
dm10399	dm6248
dm10399	dm11706
dm10399	dm13322
dm10399	dm13580
dm10399	dm7517
dm10399	dm4835
dm10399	dm11361
dm10399	dm10801
dm10399	dm10268
dm10398	dm5652
dm10398	dm11100
dm10398	dm11100
dm10463	dm10809
dm10463	dm10809
dm10462	dm948
dm10462	dm948
dm10461	dm816
dm10461	dm816
dm10460	dm3959
dm4058	dm3973
dm4058	dm4836
dm4058	dm1332
dm4058	dm13124
dm4058	dm1607
dm4058	dm4766
dm4058	dm2795
dm4058	dm2260
dm4058	dm2260
dm4058	dm11713
dm4058	dm2813
dm4058	dm2813
dm4058	dm2813
dm4058	dm2813
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm1332
dm4058	dm11527
dm4058	dm499
dm4058	dm499
dm4058	dm499
dm4058	dm499
dm4058	dm499
dm4058	dm499
dm4058	dm4482
dm4058	dm4482
dm4058	dm56
dm4058	dm6072
dm4058	dm6072
dm4058	dm3743
dm4058	dm5045
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm117
dm4058	dm5713
dm4058	dm12139
dm4058	dm1082
dm4058	dm1082
dm4058	dm1332
dm4058	dm10076
dm4058	dm7425
dm4058	dm167
dm4058	dm1710
dm4058	dm13124
dm4058	dm1607
dm4058	dm1332
dm4058	dm7425
dm4058	dm4836
dm4058	dm11289
dm4058	dm4836
dm4058	dm11289
dm4058	dm1332
dm4054	dm11289
dm4055	dm4055
dm4055	dm4972
dm4055	dm1988
dm4055	dm12409
dm4055	dm5100
dm4055	dm5101
dm4055	dm7681
dm4055	dm2081
dm4055	dm11602
dm4055	dm840
dm4055	dm4266
dm4055	dm11075
dm4055	dm13964
dm4055	dm1007
dm4055	dm8037
dm4055	dm12353
dm4055	dm6486
dm4055	dm1607
dm4055	dm7494
dm4055	dm4636
dm4055	dm11075
dm4055	dm12381
dm4055	dm4972
dm4055	dm12409
dm4055	dm1007
dm4055	dm6486
dm4055	dm2081
dm4055	dm12353
dm4056	dm7810
dm4056	dm5689
dm4056	dm10997
dm4056	dm3772
dm4056	dm12268
dm4056	dm3340
dm4056	dm6687
dm4056	dm13580
dm4056	dm8661
dm4056	dm5689
dm4056	dm3772
dm4056	dm12268
dm4057	dm2754
dm1464	dm6734
dm1464	dm8766
dm1464	dm4187
dm1464	dm9026
dm1464	dm13604
dm1464	dm4093
dm1464	dm4187
dm1464	dm9026
dm1465	dm1994
dm1465	dm6715
dm1465	dm10436
dm1465	dm3107
dm1465	dm8134
dm1465	dm3097
dm1465	dm3692
dm1465	dm4402
dm1461	dm1961
dm1461	dm1961
dm1468	dm9002
dm1468	dm11661
dm1468	dm12585
dm1468	dm9708
dm1468	dm9552
dm1468	dm4827
dm1468	dm13295
dm1468	dm11794
dm1468	dm11074
dm1468	dm13788
dm1468	dm8161
dm1468	dm12045
dm1468	dm5673
dm1468	dm12164
dm1468	dm709
dm1468	dm12241
dm1468	dm10053
dm1468	dm14089
dm1468	dm6377
dm9923	dm2940
dm9923	dm2940
dm9923	dm2940
dm9923	dm2940
dm9923	dm3071
dm9923	dm2260
dm9923	dm11207
dm9923	dm11713
dm9923	dm11713
dm9923	dm11713
dm9923	dm11713
dm9923	dm8250
dm9923	dm8250
dm9923	dm8250
dm9923	dm8250
dm9923	dm1332
dm9923	dm6974
dm9923	dm6607
dm9923	dm8765
dm9923	dm2882
dm9923	dm2897
dm9923	dm499
dm9923	dm900
dm9923	dm8076
dm9922	dm10316
dm9922	dm9205
dm9922	dm8448
dm9922	dm8009
dm9922	dm3649
dm9922	dm3113
dm9922	dm2382
dm9922	dm2240
dm9922	dm8448
dm9922	dm2382
dm9922	dm8448
dm9922	dm4707
dm9922	dm2382
dm9257	dm99
dm9257	dm99
dm9256	dm4060
dm9256	dm5506
dm9927	dm10804
dm9927	dm13556
dm9927	dm2082
dm9926	dm9169
dm9253	dm6983
dm9253	dm12211
dm9253	dm9891
dm9253	dm4977
dm9253	dm8768
dm9253	dm9274
dm9253	dm10036
dm9253	dm1345
dm9253	dm10
dm9253	dm8185
dm9253	dm13770
dm9253	dm11947
dm9253	dm4130
dm9253	dm2695
dm9253	dm6892
dm9253	dm5604
dm9253	dm2809
dm9253	dm6983
dm9253	dm12211
dm9253	dm4977
dm9252	dm2526
dm9929	dm2398
dm9929	dm11043
dm9929	dm8939
dm9929	dm1883
dm9929	dm11043
dm9928	dm6991
dm9259	dm5191
dm9259	dm8454
dm9259	dm1420
dm9259	dm5191
dm9258	dm11537
dm2041	dm2806
dm2041	dm7916
dm2041	dm7162
dm2041	dm8037
dm2041	dm7581
dm2041	dm6928
dm2041	dm7581
dm2041	dm6928
dm5012	dm5720
dm5011	dm459
dm5011	dm459
dm5010	dm5010
dm5010	dm3818
dm5010	dm13699
dm5010	dm11631
dm5010	dm3818
dm2044	dm1150
dm2044	dm7079
dm2044	dm1150
dm5014	dm2232
dm5014	dm2232
dm7155	dm6673
dm7159	dm8134
dm7159	dm546
dm7159	dm4380
dm7159	dm1275
dm7159	dm8134
dm13860	dm1777
dm776	dm10779
dm776	dm911
dm776	dm4121
dm776	dm2792
dm777	dm8951
dm777	dm11122
dm777	dm11098
dm777	dm911
dm777	dm1869
dm777	dm1173
dm777	dm8951
dm777	dm911
dm773	dm6411
dm773	dm6411
dm3317	dm11892
dm3317	dm5198
dm3317	dm6846
dm3317	dm3988
dm3317	dm12813
dm3317	dm4282
dm3317	dm3988
dm3317	dm5198
dm778	dm8691
dm778	dm12905
dm778	dm8691
dm778	dm12905
dm779	dm6154
dm779	dm11530
dm779	dm8037
dm3310	dm5331
dm3310	dm12081
dm3310	dm2809
dm3310	dm12989
dm3310	dm7611
dm3310	dm6827
dm3310	dm8736
dm3310	dm10649
dm3310	dm2809
dm3310	dm2713
dm4838	dm12469
dm4838	dm2506
dm4838	dm5553
dm4838	dm13965
dm4838	dm6411
dm4838	dm8013
dm4838	dm11533
dm4838	dm2685
dm4838	dm649
dm4838	dm2266
dm4838	dm4532
dm4838	dm8646
dm4838	dm5620
dm4838	dm4008
dm4838	dm1069
dm4838	dm4652
dm4838	dm7109
dm4838	dm3416
dm4838	dm979
dm4838	dm6507
dm4838	dm3033
dm4838	dm9084
dm4838	dm7926
dm4838	dm6822
dm4838	dm11042
dm4838	dm11533
dm4838	dm2685
dm4838	dm1069
dm4838	dm7109
dm4838	dm6507
dm4838	dm4008
dm4838	dm2623
dm4838	dm8646
dm4838	dm3540
dm4838	dm11533
dm4838	dm3416
dm4838	dm251
dm4838	dm13965
dm4838	dm11533
dm4838	dm8646
dm4838	dm3540
dm4838	dm3416
dm4838	dm251
dm4838	dm13965
dm4839	dm12882
dm4839	dm7160
dm4839	dm9233
dm4839	dm12905
dm4839	dm11316
dm4839	dm4763
dm4839	dm5594
dm4839	dm10002
dm4839	dm12809
dm4839	dm6665
dm4839	dm6027
dm4839	dm2935
dm4839	dm3895
dm4839	dm11220
dm4839	dm10778
dm4839	dm3750
dm4839	dm10357
dm4839	dm8696
dm4839	dm4763
dm4839	dm12882
dm4839	dm10002
dm4839	dm6027
dm4839	dm3895
dm4839	dm3750
dm4839	dm12905
dm4839	dm2935
dm1802	dm6886
dm4836	dm6009
dm4836	dm6490
dm4836	dm3615
dm4836	dm3601
dm4836	dm11507
dm4836	dm636
dm4836	dm3182
dm4836	dm10553
dm4836	dm5513
dm4836	dm1789
dm4836	dm6487
dm4836	dm12910
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm5473
dm4836	dm7518
dm4836	dm11422
dm4836	dm27
dm4836	dm940
dm4836	dm3416
dm4836	dm3416
dm4836	dm9069
dm4836	dm9069
dm4836	dm9069
dm4836	dm9069
dm4836	dm9069
dm4836	dm9069
dm4836	dm1298
dm4836	dm1298
dm4836	dm10320
dm4836	dm140
dm4836	dm2412
dm4836	dm11819
dm4836	dm9186
dm4836	dm9186
dm4836	dm2008
dm4836	dm13556
dm4836	dm8299
dm4836	dm2315
dm4836	dm11821
dm4836	dm251
dm4836	dm7640
dm4836	dm6933
dm4836	dm7974
dm4836	dm11510
dm4836	dm4568
dm4836	dm5702
dm4836	dm9925
dm4836	dm11381
dm4836	dm10550
dm4836	dm10557
dm4836	dm3781
dm4836	dm5024
dm4836	dm3967
dm4836	dm2716
dm4836	dm1988
dm4836	dm2265
dm4836	dm4637
dm4836	dm4058
dm4836	dm6009
dm4836	dm6490
dm4836	dm10553
dm4836	dm1789
dm4836	dm6487
dm4836	dm636
dm4836	dm3717
dm1805	dm12293
dm1805	dm12293
dm1806	dm2214
dm1806	dm3706
dm4835	dm10753
dm4835	dm4130
dm4835	dm10954
dm4835	dm3150
dm4835	dm10399
dm4835	dm7587
dm4835	dm2233
dm4835	dm12989
dm4835	dm3162
dm4835	dm5407
dm4835	dm2943
dm4835	dm2592
dm4835	dm4220
dm4835	dm1507
dm4835	dm2793
dm4835	dm4319
dm4835	dm1296
dm4835	dm7466
dm4835	dm11167
dm4835	dm11530
dm4835	dm12743
dm4835	dm5863
dm4835	dm6009
dm4835	dm10753
dm4835	dm4130
dm4835	dm10954
dm4835	dm7587
dm4835	dm2233
dm4835	dm3162
dm552	dm4368
dm552	dm2271
dm552	dm4766
dm552	dm488
dm552	dm2282
dm552	dm1378
dm552	dm4766
dm800	dm11120
dm557	dm7002
dm558	dm4824
dm559	dm11706
dm559	dm6687
dm559	dm8135
dm559	dm12410
dm559	dm13239
dm559	dm12411
dm559	dm11481
dm559	dm860
dm559	dm12828
dm559	dm7517
dm559	dm2071
dm559	dm13898
dm559	dm4836
dm559	dm8157
dm559	dm10141
dm559	dm5344
dm559	dm8349
dm559	dm7433
dm559	dm10708
dm559	dm11076
dm559	dm9056
dm559	dm1450
dm559	dm10708
dm559	dm11076
dm559	dm8135
dm559	dm12411
dm559	dm860
dm559	dm7517
dm559	dm13898
dm559	dm4836
dm559	dm8157
dm559	dm5344
dm559	dm8349
dm809	dm383
dm809	dm2193
dm809	dm5381
dm809	dm10782
dm809	dm11582
dm809	dm5729
dm809	dm1401
dm809	dm5408
dm809	dm1553
dm809	dm4998
dm809	dm7143
dm809	dm9462
dm809	dm2943
dm809	dm9884
dm809	dm12029
dm809	dm12768
dm809	dm13407
dm809	dm5702
dm809	dm4790
dm809	dm2244
dm809	dm3181
dm809	dm2103
dm809	dm5317
dm809	dm9445
dm809	dm13335
dm809	dm5927
dm809	dm3492
dm809	dm2156
dm809	dm1500
dm809	dm7760
dm809	dm2806
dm809	dm10324
dm809	dm1410
dm809	dm5917
dm809	dm1685
dm809	dm3291
dm809	dm5570
dm809	dm5729
dm809	dm5408
dm809	dm1553
dm809	dm4998
dm622	dm13193
dm622	dm8167
dm622	dm2937
dm7562	dm10476
dm7562	dm12435
dm7565	dm7318
dm7565	dm5721
dm7565	dm7723
dm7564	dm2813
dm7564	dm4400
dm7564	dm3649
dm7564	dm2813
dm7567	dm8311
dm7567	dm12647
dm7566	dm2233
dm7566	dm7472
dm7566	dm12722
dm7566	dm7023
dm7566	dm7024
dm7566	dm13776
dm7566	dm2233
dm7566	dm7472
dm7569	dm6988
dm7569	dm78
dm7569	dm78
dm7568	dm5458
dm7568	dm1217
dm7568	dm9574
dm7568	dm12809
dm7568	dm11098
dm7568	dm354
dm7568	dm11165
dm7568	dm9574
dm7568	dm12809
dm11707	dm2202
dm11707	dm3559
dm11707	dm8186
dm11707	dm3559
dm11707	dm2202
dm11706	dm5789
dm11706	dm6076
dm11706	dm11173
dm11706	dm10422
dm11706	dm2265
dm11706	dm7911
dm11706	dm4737
dm11706	dm10399
dm11706	dm8415
dm11706	dm1081
dm11706	dm559
dm11706	dm6076
dm11706	dm4737
dm11706	dm5789
dm11250	dm7024
dm11250	dm2945
dm11250	dm7024
dm11709	dm11709
dm11709	dm2787
dm11709	dm2787
dm11708	dm1217
dm11708	dm1182
dm8331	dm6401
dm8331	dm10936
dm8331	dm7251
dm8331	dm1701
dm8331	dm9309
dm8331	dm11381
dm8331	dm7251
dm8331	dm1701
dm8331	dm6401
dm8331	dm1701
dm8331	dm1701
dm8330	dm13405
dm8333	dm1526
dm8333	dm6715
dm8333	dm3581
dm8333	dm6060
dm8334	dm3601
dm8334	dm10786
dm8334	dm11384
dm8334	dm4017
dm8334	dm3601
dm8336	dm3692
dm8336	dm6950
dm8336	dm5740
dm8336	dm2171
dm8336	dm3692
dm6786	dm6786
dm6786	dm8843
dm6786	dm11216
dm6786	dm7599
dm6786	dm7230
dm6786	dm6886
dm6786	dm5099
dm6786	dm6045
dm6786	dm6886
dm6786	dm8843
dm6786	dm8843
dm6787	dm11428
dm6784	dm9865
dm6784	dm6115
dm6784	dm2276
dm6784	dm5911
dm6784	dm4220
dm6784	dm12811
dm6784	dm12269
dm6784	dm11042
dm6784	dm2787
dm6784	dm4153
dm6784	dm3887
dm6784	dm12704
dm6784	dm9568
dm6784	dm12118
dm6784	dm3601
dm6784	dm5119
dm6784	dm11689
dm6785	dm11990
dm6780	dm42
dm6780	dm6140
dm6780	dm6715
dm6780	dm5455
dm6780	dm42
dm6788	dm9744
dm626	dm2214
dm626	dm2214
dm626	dm2351
dm626	dm2351
dm626	dm2663
dm626	dm2214
dm2862	dm12843
dm2861	dm9842
dm2861	dm10163
dm2861	dm13870
dm2861	dm6870
dm2860	dm11912
dm2864	dm7690
dm2869	dm12655
dm2869	dm2571
dm2869	dm4531
dm2869	dm2154
dm2869	dm1147
dm2869	dm2154
dm2869	dm10444
dm9000	dm7582
dm9000	dm7582
dm9001	dm2093
dm9001	dm12407
dm9001	dm7039
dm9001	dm9755
dm9001	dm12531
dm9001	dm12858
dm9001	dm12407
dm9001	dm7039
dm9001	dm12531
dm9002	dm4368
dm9002	dm3369
dm9003	dm4817
dm9004	dm6210
dm9004	dm3662
dm9004	dm6294
dm9004	dm6210
dm9004	dm6294
dm7077	dm7022
dm1258	dm539
dm1258	dm10630
dm1258	dm539
dm7076	dm9592
dm7076	dm6959
dm1255	dm8815
dm1255	dm2889
dm1255	dm701
dm1255	dm12556
dm1255	dm9661
dm1255	dm889
dm1255	dm11162
dm1255	dm6953
dm1255	dm9449
dm1255	dm8815
dm1255	dm12556
dm1255	dm889
dm1255	dm6953
dm1255	dm3602
dm1255	dm11162
dm1255	dm9661
dm1255	dm2889
dm1255	dm12556
dm1255	dm11162
dm1255	dm9661
dm1255	dm2889
dm1255	dm12556
dm1256	dm917
dm1256	dm4637
dm1251	dm2416
dm1251	dm6855
dm1251	dm4579
dm1251	dm6855
dm7075	dm13769
dm7367	dm8371
dm7367	dm6973
dm7367	dm8371
dm13672	dm3224
dm2788	dm2960
dm2788	dm12489
dm2788	dm2787
dm2788	dm4181
dm2788	dm11379
dm2788	dm5894
dm2788	dm2960
dm2788	dm2787
dm2788	dm11379
dm2788	dm5894
dm7364	dm7364
dm7364	dm9573
dm7363	dm5713
dm7363	dm2436
dm7363	dm14038
dm7363	dm994
dm7363	dm4442
dm7363	dm2436
dm7362	dm1626
dm7362	dm1626
dm7362	dm1626
dm7361	dm6674
dm7361	dm2364
dm7361	dm4484
dm7361	dm2990
dm7361	dm9437
dm7361	dm11955
dm7361	dm6674
dm7361	dm4406
dm7361	dm4958
dm7360	dm7682
dm7360	dm12056
dm7360	dm6448
dm7360	dm12070
dm7360	dm6248
dm7360	dm7466
dm7360	dm12109
dm7360	dm2361
dm7360	dm11314
dm7360	dm2885
dm7360	dm106
dm7360	dm4957
dm7360	dm12070
dm2782	dm3321
dm2782	dm10316
dm2782	dm3808
dm2782	dm12012
dm2782	dm3321
dm2782	dm10316
dm2783	dm9578
dm2783	dm13090
dm2783	dm7523
dm2783	dm4090
dm2783	dm11484
dm2783	dm3895
dm2783	dm10183
dm2783	dm10727
dm2783	dm9578
dm2783	dm4090
dm2787	dm3012
dm2787	dm5772
dm2787	dm12417
dm2787	dm4333
dm2787	dm11607
dm2787	dm9218
dm2787	dm9184
dm2787	dm1988
dm2787	dm2430
dm2787	dm2449
dm2787	dm12361
dm2787	dm6178
dm2787	dm7406
dm2787	dm11120
dm2787	dm8568
dm2787	dm2334
