INTERACTOR_A	INTERACTOR_B
sc2148	sc972
sc2148	sc1156
sc2148	sc1116
sc2148	sc1082
sc2148	sc1216
sc2148	sc1257
sc2148	sc1544
sc2148	sc1029
sc2148	sc1151
sc2148	sc988
sc2148	sc1160
sc2148	sc901
sc2148	sc1260
sc2148	sc243
sc2148	sc1067
sc2148	sc953
sc2148	sc1489
sc2148	sc1176
sc2148	sc889
sc2148	sc1241
sc2148	sc1264
sc2148	sc1263
sc2148	sc1365
sc2148	sc1212
sc2148	sc1181
sc2148	sc1669
sc2148	sc1127
sc2148	sc1142
sc2148	sc1419
sc2148	sc1672
sc2148	sc1330
sc2148	sc1268
sc2148	sc1395
sc2148	sc1413
sc2148	sc1434
sc2148	sc1861
sc2148	sc414
sc2148	sc1750
sc2148	sc1616
sc2148	sc1418
sc2148	sc1529
sc2148	sc1244
sc2148	sc1571
sc2148	sc1648
sc2148	sc1765
sc2148	sc1637
sc2148	sc1312
sc2148	sc2956
sc2148	sc1400
sc2148	sc1793
sc2148	sc2010
sc2148	sc1964
sc2148	sc2099
sc2148	sc1812
sc2148	sc2119
sc2148	sc2181
sc2148	sc2069
sc2148	sc1852
sc2148	sc2373
sc2148	sc1712
sc2148	sc1845
sc2148	sc2026
sc2148	sc1872
sc2148	sc2205
sc2148	sc2224
sc2148	sc1926
sc2148	sc2815
sc2148	sc1957
sc2148	sc2133
sc2148	sc2460
sc2148	sc2260
sc2148	sc2751
sc2148	sc2929
sc2148	sc1933
sc2148	sc2070
sc2148	sc1755
sc2148	sc2061
sc2148	sc2092
sc2148	sc2228
sc2148	sc2546
sc2148	sc2087
sc2148	sc1900
sc2148	sc2604
sc2148	sc3083
sc2148	sc2981
sc2148	sc2655
sc2148	sc2722
sc2148	sc3158
sc2148	sc2887
sc2148	sc2631
sc2148	sc2336
sc2148	sc3111
sc2148	sc3056
sc2148	sc3260
sc2148	sc3021
sc2148	sc2998
sc2148	sc2963
sc2148	sc2865
sc2148	sc3046
sc2148	sc3256
sc2148	sc3165
sc2148	sc2806
sc2148	sc2961
sc2148	sc3205
sc2148	sc3533
sc2148	sc3674
sc2148	sc3266
sc2148	sc3357
sc2148	sc3089
sc2148	sc3854
sc2148	sc3373
sc2148	sc3342
sc2148	sc3336
sc2148	sc3564
sc2148	sc3053
sc2148	sc3448
sc2148	sc3819
sc2148	sc3961
sc2148	sc3624
sc2148	sc3683
sc2148	sc3538
sc2148	sc3412
sc2148	sc3355
sc2148	sc4612
sc2148	sc4078
sc2148	sc4157
sc2148	sc3591
sc2148	sc3926
sc2148	sc3468
sc2148	sc3995
sc2148	sc3692
sc2148	sc4000
sc2148	sc3745
sc2148	sc3679
sc2148	sc4044
sc2148	sc4112
sc2148	sc3705
sc2148	sc3813
sc2148	sc3668
sc2148	sc3769
sc2148	sc4034
sc2148	sc4029
sc2148	sc4431
sc2148	sc3972
sc2148	sc3990
sc2148	sc3754
sc2148	sc4194
sc2148	sc4143
sc2148	sc3712
sc2148	sc4625
sc2148	sc3927
sc2148	sc3763
sc2148	sc4179
sc2148	sc4212
sc2148	sc4156
sc2148	sc4452
sc2148	sc3358
sc2148	sc5069
sc2148	sc4511
sc2148	sc3976
sc2148	sc4569
sc2148	sc4303
sc2148	sc4372
sc2148	sc4318
sc2148	sc4310
sc2148	sc4480
sc2148	sc4935
sc2148	sc4559
sc2148	sc4313
sc2148	sc4376
sc2148	sc4427
sc2148	sc4263
sc2148	sc4523
sc2148	sc4404
sc2148	sc4042
sc2148	sc4071
sc2148	sc4930
sc2148	sc5500
sc2148	sc5270
sc2148	sc5312
sc2148	sc4363
sc2148	sc4699
sc2148	sc4794
sc2148	sc4804
sc2148	sc4866
sc2148	sc4986
sc2148	sc4660
sc2148	sc4666
sc2148	sc4493
sc2148	sc5554
sc2148	sc5553
sc2148	sc4882
sc2148	sc4969
sc2148	sc4852
sc2148	sc4926
sc2148	sc4870
sc2148	sc5149
sc2148	sc4923
sc2148	sc4937
sc2148	sc5002
sc2148	sc5066
sc2148	sc4886
sc2148	sc5219
sc2148	sc5090
sc2148	sc5241
sc2148	sc5067
sc2148	sc5282
sc2148	sc5020
sc2148	sc4934
sc2148	sc5376
sc2148	sc4858
sc2148	sc5098
sc2148	sc5473
sc2148	sc4907
sc2148	sc5497
sc2148	sc5337
sc2148	sc5630
sc2148	sc5742
sc2148	sc5435
sc2148	sc5573
sc2148	sc5433
sc2148	sc5420
sc2148	sc5400
sc2148	sc5335
sc2148	sc5540
sc2148	sc5745
sc2148	sc5775
sc2148	sc5659
sc2148	sc5387
sc2148	sc5941
sc2148	sc5578
sc2148	sc5642
sc2148	sc6047
sc2148	sc6319
sc2148	sc6005
sc2148	sc6077
sc2148	sc5510
sc2148	sc6521
sc2148	sc6336
sc2148	sc5749
sc2148	sc5757
sc2148	sc6046
sc2148	sc6286
sc2148	sc805
sc2148	sc4559
sc2148	sc4157
sc2148	sc5510
sc2148	sc3229
sc2148	sc860
sc2148	sc76
sc2148	sc3145
sc2148	sc1544
sc2148	sc629
sc2148	sc5241
sc2148	sc3562
sc2148	sc2699
sc2148	sc649
sc2148	sc4654
sc2148	sc216
sc2148	sc4699
sc2148	sc3624
sc2148	sc3145
sc2148	sc625
sc2148	sc4303
sc2148	sc1616
sc2148	sc1423
sc2148	sc5281
sc2148	sc2255
sc2148	sc3151
sc2148	sc1851
sc2148	sc77
sc2148	sc2224
sc2148	sc629
sc2148	sc16
sc2148	sc3562
sc466	sc3144
sc466	sc544
sc466	sc784
sc466	sc1417
sc466	sc784
sc466	sc950
sc466	sc2531
sc466	sc1417
sc466	sc2344
sc466	sc140
sc466	sc258
sc466	sc1417
sc466	sc3144
sc466	sc1793
sc466	sc1268
sc466	sc1370
sc466	sc3144
sc466	sc3144
sc3636	sc2278
sc3636	sc2813
sc3636	sc3709
sc3636	sc2813
sc3636	sc2278
sc3636	sc2813
sc3636	sc2278
sc455	sc4227
sc455	sc2378
sc455	sc5335
sc455	sc1793
sc455	sc3342
sc455	sc578
sc455	sc24
sc455	sc2255
sc455	sc2482
sc455	sc2559
sc455	sc1560
sc455	sc4227
sc455	sc2378
sc455	sc5335
sc455	sc788
sc455	sc578
sc3634	sc1838
sc3634	sc302
sc3634	sc2080
sc3634	sc1560
sc3634	sc3774
sc3634	sc302
sc3634	sc1838
sc3634	sc3002
sc3634	sc2631
sc3634	sc2253
sc3634	sc3260
sc3634	sc2381
sc3634	sc1964
sc3634	sc1666
sc3634	sc4507
sc3634	sc3014
sc3634	sc682
sc3634	sc477
sc3635	sc2296
sc3635	sc813
sc3635	sc1560
sc3635	sc3171
sc3635	sc4074
sc3635	sc813
sc451	sc2373
sc451	sc2216
sc451	sc3769
sc451	sc2647
sc451	sc2596
sc451	sc2546
sc451	sc1303
sc451	sc5136
sc451	sc6217
sc451	sc11
sc451	sc388
sc451	sc372
sc451	sc229
sc451	sc6478
sc451	sc4852
sc451	sc5630
sc451	sc974
sc451	sc1437
sc451	sc3046
sc451	sc1504
sc451	sc786
sc451	sc3271
sc451	sc2354
sc451	sc2468
sc451	sc5578
sc451	sc2921
sc451	sc2488
sc451	sc5323
sc451	sc2373
sc451	sc2216
sc452	sc2425
sc452	sc2454
sc453	sc2876
sc453	sc2893
sc453	sc3669
sc453	sc2947
sc453	sc2115
sc453	sc844
sc453	sc2893
sc453	sc2876
sc453	sc2217
sc453	sc2525
sc453	sc3727
sc453	sc2088
sc453	sc3810
sc453	sc1160
sc453	sc4009
sc453	sc329
sc453	sc2876
sc453	sc3669
sc453	sc2893
sc453	sc2947
sc453	sc1926
sc453	sc2115
sc453	sc2876
sc453	sc1395
sc453	sc1928
sc453	sc2876
sc453	sc3669
sc453	sc2947
sc453	sc4260
sc453	sc2876
sc453	sc2876
sc458	sc4570
sc458	sc4559
sc458	sc2378
sc458	sc2411
sc458	sc988
sc458	sc4975
sc458	sc3669
sc458	sc3577
sc458	sc3857
sc458	sc2840
sc458	sc1103
sc458	sc678
sc458	sc4570
sc458	sc2411
sc458	sc2378
sc458	sc988
sc458	sc4559
sc459	sc1025
sc459	sc303
sc459	sc171
sc459	sc299
sc459	sc303
sc459	sc171
sc459	sc299
sc459	sc303
sc459	sc303
sc459	sc299
sc459	sc171
sc459	sc171
sc459	sc303
sc459	sc299
sc3638	sc2780
sc3639	sc3639
sc3639	sc4387
sc3639	sc383
sc3639	sc2880
sc3639	sc2880
sc3639	sc3161
sc188	sc188
sc189	sc3261
sc182	sc5395
sc182	sc2830
sc182	sc4291
sc182	sc645
sc182	sc4996
sc182	sc4507
sc182	sc1082
sc183	sc538
sc183	sc722
sc183	sc2262
sc183	sc1813
sc183	sc4511
sc183	sc722
sc183	sc538
sc183	sc2262
sc183	sc3172
sc183	sc722
sc183	sc1813
sc183	sc722
sc183	sc1163
sc183	sc722
sc183	sc722
sc183	sc3172
sc183	sc2783
sc183	sc2960
sc183	sc356
sc183	sc722
sc183	sc2262
sc183	sc4511
sc183	sc538
sc183	sc722
sc183	sc722
sc183	sc1813
sc180	sc4168
sc180	sc4168
sc180	sc1418
sc180	sc4713
sc180	sc4168
sc180	sc4255
sc180	sc580
sc180	sc4168
sc181	sc4883
sc181	sc2427
sc181	sc1920
sc181	sc454
sc181	sc213
sc181	sc213
sc181	sc454
sc181	sc1056
sc181	sc3432
sc181	sc3927
sc181	sc1103
sc181	sc313
sc181	sc551
sc181	sc151
sc181	sc2427
sc181	sc134
sc181	sc134
sc181	sc3894
sc181	sc2427
sc181	sc1920
sc181	sc1139
sc181	sc2740
sc181	sc4219
sc181	sc4421
sc181	sc213
sc181	sc1920
sc181	sc4883
sc181	sc2427
sc181	sc4219
sc181	sc4883
sc181	sc1920
sc181	sc551
sc181	sc2427
sc186	sc923
sc186	sc1363
sc186	sc1310
sc186	sc3985
sc186	sc923
sc186	sc1363
sc186	sc1310
sc186	sc2224
sc186	sc3226
sc186	sc3985
sc186	sc1310
sc186	sc2169
sc186	sc268
sc186	sc3116
sc186	sc4212
sc186	sc923
sc186	sc268
sc186	sc2224
sc186	sc237
sc186	sc5640
sc186	sc1104
sc186	sc1461
sc186	sc237
sc186	sc103
sc186	sc1310
sc184	sc2932
sc185	sc167
sc185	sc261
sc185	sc457
sc185	sc817
sc185	sc3867
sc185	sc457
sc185	sc4102
sc185	sc792
sc185	sc716
sc185	sc1560
sc185	sc457
sc185	sc4102
sc185	sc3867
sc185	sc805
sc185	sc75
sc185	sc279
sc185	sc1820
sc185	sc2515
sc185	sc531
sc185	sc148
sc185	sc4112
sc185	sc2139
sc185	sc1116
sc185	sc3592
sc185	sc1241
sc185	sc4969
sc185	sc1503
sc185	sc960
sc185	sc1913
sc185	sc2487
sc185	sc21
sc185	sc967
sc185	sc3642
sc185	sc1043
sc185	sc167
sc185	sc457
sc185	sc817
sc185	sc1371
sc185	sc3564
sc185	sc594
sc185	sc277
sc185	sc2452
sc185	sc4282
sc185	sc663
sc185	sc1202
sc185	sc51
sc185	sc84
sc185	sc742
sc185	sc321
sc185	sc1616
sc185	sc150
sc185	sc5515
sc185	sc3522
sc185	sc2895
sc185	sc3705
sc185	sc2734
sc185	sc880
sc185	sc1733
sc185	sc2929
sc185	sc626
sc185	sc3083
sc185	sc675
sc185	sc955
sc185	sc2224
sc185	sc861
sc185	sc2239
sc185	sc2956
sc185	sc1181
sc185	sc3400
sc185	sc284
sc185	sc191
sc185	sc972
sc185	sc4559
sc185	sc687
sc185	sc4376
sc185	sc476
sc185	sc2375
sc185	sc341
sc185	sc780
sc185	sc729
sc185	sc5540
sc185	sc5553
sc185	sc1529
sc185	sc632
sc185	sc841
sc185	sc3922
sc2323	sc3836
sc2323	sc3836
sc2322	sc1583
sc2322	sc4704
sc2321	sc3089
sc2321	sc3195
sc2321	sc3267
sc2321	sc3352
sc2321	sc4070
sc2321	sc3538
sc2321	sc3789
sc2321	sc1692
sc2321	sc2842
sc2321	sc3250
sc2321	sc4291
sc2321	sc3424
sc2321	sc1453
sc2321	sc4221
sc2321	sc3469
sc2321	sc437
sc2321	sc312
sc2321	sc2378
sc2321	sc296
sc2321	sc730
sc2321	sc2339
sc2321	sc2827
sc2321	sc2603
sc2321	sc1357
sc2321	sc5437
sc2321	sc4243
sc2321	sc4250
sc2321	sc2253
sc2321	sc3089
sc2321	sc3250
sc2321	sc3352
sc2321	sc1692
sc2321	sc3267
sc2321	sc3195
sc2321	sc3538
sc2321	sc3424
sc2321	sc2842
sc2321	sc1967
sc2321	sc2177
sc2321	sc3763
sc2321	sc3355
sc2321	sc2056
sc2321	sc360
sc2321	sc2175
sc2321	sc3787
sc2321	sc2961
sc2321	sc3200
sc2321	sc2559
sc2321	sc2133
sc2321	sc1692
sc2321	sc3250
sc2321	sc2606
sc2321	sc3352
sc2321	sc4221
sc2321	sc312
sc2321	sc6447
sc2321	sc3469
sc2321	sc4070
sc2321	sc3424
sc2321	sc2378
sc2321	sc3538
sc2321	sc4291
sc2321	sc1453
sc2321	sc730
sc2321	sc3267
sc2321	sc3195
sc2321	sc2842
sc2321	sc296
sc2321	sc3789
sc2321	sc3089
sc2321	sc2339
sc2321	sc437
sc2320	sc4623
sc2320	sc5376
sc2320	sc3807
sc2320	sc3821
sc2320	sc4719
sc2320	sc5477
sc2320	sc4757
sc2320	sc4663
sc2320	sc3141
sc2320	sc2049
sc2320	sc1297
sc2320	sc4036
sc2320	sc4402
sc2320	sc2040
sc2320	sc1268
sc2320	sc4402
sc2320	sc4956
sc2320	sc3455
sc2320	sc3449
sc2320	sc4495
sc2320	sc3807
sc2320	sc4446
sc2320	sc5224
sc2320	sc3788
sc2320	sc2590
sc2320	sc2871
sc2320	sc4770
sc2320	sc3471
sc2320	sc2982
sc2320	sc2090
sc2320	sc4805
sc2320	sc1333
sc2320	sc4096
sc2320	sc5175
sc2320	sc5033
sc2320	sc2040
sc2320	sc4402
sc2320	sc3807
sc2320	sc2590
sc2320	sc2871
sc2320	sc4805
sc2320	sc5175
sc2320	sc6447
sc2320	sc3807
sc2320	sc272
sc2320	sc6499
sc2320	sc4757
sc2320	sc4663
sc2320	sc5440
sc2320	sc4623
sc2320	sc2419
sc2320	sc4719
sc2320	sc4680
sc2320	sc4108
sc2320	sc2049
sc2320	sc1629
sc2320	sc3580
sc2320	sc6447
sc2325	sc2325
sc2325	sc4282
sc2325	sc3227
sc2325	sc4471
sc2325	sc3690
sc2325	sc1261
sc2324	sc2467
sc2324	sc524
sc2324	sc3072
sc2324	sc3072
sc2324	sc201
sc2324	sc3333
sc2324	sc3072
sc2324	sc5661
sc2324	sc176
sc2329	sc387
sc2329	sc3035
sc2329	sc2159
sc2329	sc2623
sc2328	sc618
sc2328	sc5039
sc2328	sc4258
sc2328	sc201
sc982	sc4225
sc982	sc4527
sc982	sc4527
sc982	sc4225
sc983	sc2126
sc983	sc1981
sc983	sc566
sc983	sc2595
sc983	sc2595
sc983	sc2595
sc983	sc4749
sc983	sc1565
sc983	sc1565
sc983	sc2595
sc983	sc2595
sc983	sc701
sc983	sc1390
sc983	sc700
sc983	sc1214
sc983	sc19
sc983	sc1046
sc983	sc217
sc983	sc217
sc983	sc3002
sc983	sc2595
sc983	sc2126
sc983	sc1981
sc983	sc566
sc983	sc1793
sc983	sc2941
sc983	sc566
sc983	sc2595
sc983	sc1981
sc983	sc2126
sc983	sc3261
sc983	sc1390
sc983	sc700
sc983	sc2595
sc983	sc701
sc232	sc1216
sc232	sc1418
sc232	sc3768
sc232	sc261
sc232	sc3768
sc233	sc2559
sc233	sc254
sc233	sc24
sc233	sc254
sc233	sc392
sc986	sc1895
sc986	sc3789
sc986	sc5553
sc986	sc93
sc986	sc5422
sc986	sc1887
sc986	sc2877
sc986	sc1659
sc986	sc1610
sc986	sc3214
sc986	sc2119
sc986	sc2216
sc986	sc2876
sc986	sc1395
sc986	sc1395
sc986	sc1750
sc986	sc1
sc986	sc1606
sc986	sc2151
sc986	sc3579
sc986	sc3579
sc986	sc1895
sc986	sc1895
sc986	sc2576
sc986	sc973
sc986	sc973
sc986	sc1
sc986	sc1895
sc986	sc3579
sc986	sc1895
sc986	sc4480
sc986	sc3488
sc986	sc1031
sc986	sc801
sc986	sc1335
sc986	sc1
sc986	sc880
sc986	sc2216
sc986	sc3674
sc986	sc1544
sc986	sc4625
sc986	sc1895
sc986	sc2348
sc986	sc3995
sc986	sc5433
sc986	sc3111
sc986	sc1151
sc986	sc2540
sc986	sc1395
sc986	sc5020
sc986	sc4394
sc986	sc2877
sc986	sc1610
sc986	sc1395
sc986	sc2348
sc986	sc3111
sc986	sc2119
sc986	sc1659
sc986	sc2348
sc986	sc2151
sc986	sc2576
sc986	sc1
sc986	sc973
sc986	sc1610
sc986	sc1395
sc986	sc1659
sc986	sc2119
sc986	sc1895
sc986	sc2348
sc986	sc2151
sc986	sc3214
sc986	sc3111
sc986	sc3674
sc986	sc3336
sc986	sc3579
sc986	sc3926
sc986	sc4248
sc986	sc4625
sc986	sc4293
sc986	sc4480
sc986	sc4852
sc986	sc4930
sc986	sc4612
sc986	sc5081
sc986	sc5069
sc986	sc5433
sc986	sc5573
sc986	sc5630
sc986	sc5895
sc986	sc2126
sc986	sc4394
sc986	sc3926
sc986	sc3926
sc986	sc1395
sc986	sc1610
sc986	sc4394
sc986	sc4480
sc986	sc3579
sc986	sc1895
sc986	sc4394
sc986	sc5081
sc986	sc4248
sc986	sc5270
sc986	sc1335
sc986	sc1395
sc986	sc1
sc986	sc76
sc986	sc476
sc986	sc789
sc986	sc880
sc986	sc1260
sc986	sc1544
sc986	sc1151
sc986	sc1365
sc986	sc1610
sc986	sc1606
sc986	sc1659
sc986	sc2119
sc986	sc1895
sc986	sc2815
sc986	sc2546
sc986	sc2216
sc986	sc2540
sc986	sc3083
sc986	sc2348
sc986	sc2151
sc986	sc3579
sc986	sc2540
sc986	sc1610
sc986	sc4248
sc986	sc5916
sc986	sc5157
sc986	sc3789
sc986	sc93
sc986	sc5553
sc986	sc1887
sc986	sc4394
sc986	sc3836
sc986	sc3488
sc986	sc1793
sc986	sc2877
sc986	sc1887
sc986	sc6447
sc986	sc1895
sc986	sc3579
sc986	sc3957
sc986	sc4093
sc986	sc2108
sc986	sc2500
sc986	sc1887
sc986	sc3926
sc986	sc4054
sc986	sc1895
sc986	sc5767
sc986	sc2775
sc986	sc2877
sc986	sc1952
sc986	sc201
sc987	sc2109
sc987	sc4904
sc987	sc1680
sc987	sc3172
sc987	sc2886
sc987	sc2515
sc987	sc2279
sc987	sc2723
sc987	sc2715
sc987	sc4813
sc987	sc2468
sc987	sc4813
sc987	sc4933
sc987	sc2468
sc987	sc4813
sc987	sc4904
sc987	sc2886
sc987	sc5302
sc987	sc2715
sc987	sc2468
sc987	sc2260
sc987	sc3547
sc987	sc1155
sc987	sc469
sc987	sc2644
sc987	sc2559
sc987	sc261
sc987	sc4813
sc987	sc2468
sc987	sc1680
sc987	sc4904
sc987	sc2109
sc987	sc3390
sc987	sc2886
sc987	sc4813
sc987	sc2468
sc236	sc1304
sc236	sc1304
sc236	sc5302
sc236	sc396
sc236	sc873
sc236	sc193
sc236	sc741
sc236	sc1379
sc236	sc1981
sc236	sc1304
sc236	sc873
sc236	sc1304
sc236	sc346
sc236	sc354
sc236	sc1304
sc236	sc4856
sc236	sc4856
sc236	sc1304
sc236	sc3719
sc236	sc1418
sc236	sc1560
sc236	sc873
sc236	sc1304
sc236	sc1304
sc236	sc4856
sc236	sc1981
sc236	sc1379
sc236	sc1304
sc236	sc873
sc236	sc193
sc236	sc4856
sc236	sc741
sc236	sc5663
sc236	sc1304
sc236	sc873
sc985	sc2631
sc985	sc24
sc985	sc635
sc985	sc1156
sc985	sc552
sc985	sc542
sc985	sc1272
sc985	sc788
sc985	sc1272
sc985	sc24
sc985	sc552
sc985	sc635
sc985	sc2549
sc985	sc1156
sc985	sc2631
sc985	sc542
sc238	sc238
sc238	sc3602
sc238	sc3627
sc238	sc2539
sc238	sc4137
sc238	sc2085
sc238	sc4559
sc238	sc3488
sc238	sc5506
sc238	sc4804
sc238	sc1151
sc238	sc3602
sc238	sc76
sc238	sc3627
sc238	sc2539
sc238	sc76
sc238	sc4000
sc238	sc431
sc238	sc3290
sc238	sc4935
sc238	sc256
sc238	sc663
sc238	sc290
sc238	sc1783
sc238	sc1915
sc238	sc1812
sc238	sc1419
sc238	sc1418
sc238	sc1560
sc238	sc1656
sc238	sc3627
sc238	sc2377
sc238	sc610
sc238	sc4378
sc238	sc2539
sc238	sc3627
sc238	sc4804
sc238	sc5506
sc238	sc4559
sc238	sc1151
sc238	sc3602
sc238	sc3488
sc238	sc4137
sc238	sc2085
sc238	sc2134
sc238	sc1032
sc239	sc148
sc239	sc341
sc239	sc3456
sc239	sc5147
sc239	sc350
sc239	sc350
sc239	sc191
sc239	sc5147
sc239	sc1181
sc239	sc350
sc239	sc51
sc239	sc888
sc239	sc341
sc239	sc864
sc239	sc3456
sc239	sc350
sc239	sc4420
sc239	sc5147
sc239	sc1917
sc239	sc5395
sc239	sc3910
sc239	sc3486
sc239	sc2267
sc239	sc888
sc988	sc495
sc988	sc860
sc988	sc4230
sc988	sc545
sc988	sc3448
sc988	sc4143
sc988	sc2962
sc988	sc4044
sc988	sc741
sc988	sc3705
sc988	sc860
sc988	sc430
sc988	sc545
sc988	sc5993
sc988	sc3448
sc988	sc2962
sc988	sc2406
sc988	sc2670
sc988	sc545
sc988	sc545
sc988	sc860
sc988	sc5993
sc988	sc545
sc988	sc3448
sc988	sc4143
sc988	sc2962
sc988	sc5993
sc988	sc3448
sc988	sc860
sc988	sc860
sc988	sc4230
sc988	sc4143
sc988	sc2962
sc988	sc860
sc988	sc2406
sc988	sc545
sc988	sc3448
sc988	sc3448
sc988	sc4143
sc988	sc3448
sc988	sc545
sc988	sc860
sc988	sc3448
sc988	sc4143
sc988	sc5993
sc988	sc2962
sc988	sc860
sc988	sc545
sc988	sc399
sc988	sc3866
sc988	sc4230
sc988	sc3448
sc988	sc5993
sc988	sc2962
sc988	sc2069
sc988	sc5578
sc988	sc5993
sc988	sc1616
sc988	sc430
sc988	sc545
sc988	sc4328
sc988	sc5312
sc988	sc6424
sc988	sc4569
sc988	sc4937
sc988	sc3448
sc988	sc2962
sc988	sc860
sc988	sc545
sc988	sc860
sc988	sc3448
sc988	sc4143
sc988	sc4230
sc988	sc4230
sc988	sc2962
sc988	sc4143
sc988	sc2006
sc988	sc860
sc988	sc545
sc988	sc3448
sc988	sc4143
sc988	sc2962
sc988	sc2941
sc988	sc1560
sc988	sc545
sc988	sc2069
sc988	sc5241
sc988	sc495
sc988	sc5993
sc988	sc545
sc988	sc3448
sc988	sc4143
sc988	sc545
sc988	sc2383
sc988	sc5047
sc988	sc4394
sc988	sc4275
sc988	sc880
sc988	sc860
sc988	sc2962
sc988	sc2962
sc988	sc2069
sc988	sc458
sc988	sc4143
sc988	sc1749
sc988	sc2877
sc988	sc3705
sc988	sc5216
sc988	sc741
sc988	sc545
sc988	sc4230
sc988	sc3866
sc988	sc5993
sc988	sc860
sc988	sc5378
sc988	sc399
sc988	sc495
sc988	sc430
sc988	sc3448
sc988	sc739
sc988	sc4044
sc988	sc26
sc988	sc5578
sc988	sc545
sc988	sc5993
sc989	sc3836
sc989	sc4344
sc989	sc3163
sc989	sc920
sc989	sc2177
sc989	sc24
sc989	sc5054
sc989	sc3836
sc989	sc3163
sc989	sc2748
sc989	sc5642
sc989	sc112
sc989	sc1347
sc989	sc6447
sc989	sc2996
sc989	sc1702
sc989	sc2012
sc989	sc4344
sc989	sc3836
sc989	sc2748
sc989	sc5054
sc989	sc2012
sc989	sc6447
sc989	sc417
sc989	sc3163
sc989	sc1347
sc989	sc941
sc989	sc5642
sc989	sc2996
sc989	sc1702
sc989	sc112
sc989	sc4344
sc129	sc129
sc129	sc2559
sc129	sc797
sc129	sc2612
sc129	sc1225
sc129	sc2612
sc129	sc4697
sc129	sc4613
sc129	sc2254
sc129	sc4212
sc129	sc2254
sc129	sc2254
sc129	sc201
sc129	sc3363
sc5496	sc3922
sc5497	sc5500
sc5497	sc5775
sc5497	sc6478
sc5497	sc680
sc5497	sc6068
sc5497	sc5270
sc5497	sc4406
sc5497	sc5337
sc5497	sc4930
sc5497	sc3112
sc5497	sc5597
sc5497	sc5090
sc5497	sc4328
sc5497	sc5473
sc5497	sc4293
sc5497	sc4852
sc5497	sc4994
sc5497	sc5578
sc5497	sc4569
sc5497	sc4794
sc5497	sc4612
sc5497	sc4157
sc5497	sc5630
sc5497	sc4303
sc5497	sc5066
sc5497	sc5069
sc5497	sc6187
sc5497	sc4870
sc5497	sc4937
sc5497	sc431
sc5497	sc4431
sc5497	sc5400
sc5497	sc5435
sc5497	sc5433
sc5497	sc3111
sc5497	sc4935
sc5497	sc6034
sc5491	sc1379
sc5491	sc1686
sc5491	sc387
sc5491	sc2960
sc5491	sc533
sc5491	sc4739
sc5491	sc4112
sc5491	sc4845
sc5491	sc3530
sc5491	sc3245
sc5491	sc6113
sc5491	sc3129
sc5491	sc4220
sc5491	sc2351
sc5491	sc1625
sc5491	sc2876
sc5491	sc1913
sc5491	sc2579
sc5491	sc4376
sc5491	sc116
sc5491	sc3228
sc5491	sc341
sc5491	sc6253
sc5491	sc1529
sc5491	sc5553
sc5491	sc5540
sc5491	sc2424
sc5491	sc309
sc5491	sc1393
sc5491	sc4102
sc5491	sc805
sc5491	sc1214
sc5491	sc1880
sc5491	sc457
sc5491	sc5355
sc5491	sc2995
sc5491	sc5510
sc5491	sc2609
sc5491	sc3308
sc5491	sc5381
sc5491	sc6113
sc5491	sc3327
sc5491	sc4282
sc5491	sc2876
sc5491	sc817
sc5491	sc4102
sc5491	sc4396
sc5491	sc1043
sc5491	sc4552
sc5491	sc1253
sc5491	sc4632
sc5492	sc3210
sc5492	sc2430
sc5492	sc4923
sc5492	sc5319
sc5492	sc3210
sc5492	sc5140
sc5492	sc5140
sc5492	sc4923
sc5492	sc5319
sc5492	sc3210
sc3162	sc3922
sc3162	sc1735
sc3691	sc392
sc122	sc42
sc122	sc5012
sc122	sc4899
sc122	sc6249
sc122	sc4899
sc122	sc5012
sc122	sc4899
sc122	sc42
sc122	sc3260
sc122	sc1755
sc122	sc261
sc122	sc277
sc122	sc2917
sc122	sc4071
sc122	sc3001
sc122	sc1793
sc122	sc399
sc122	sc3334
sc122	sc3220
sc122	sc4899
sc122	sc3601
sc122	sc820
sc122	sc2884
sc1160	sc3204
sc1160	sc1033
sc1160	sc3342
sc1160	sc1033
sc1160	sc277
sc1160	sc3204
sc1160	sc3374
sc1160	sc2975
sc1160	sc4975
sc1160	sc3273
sc1160	sc19
sc1160	sc5347
sc1160	sc4387
sc1160	sc3001
sc1160	sc1016
sc1160	sc2921
sc1160	sc3161
sc1160	sc3768
sc1160	sc3985
sc1160	sc1928
sc1160	sc2834
sc1160	sc2005
sc1160	sc2975
sc1160	sc2975
sc1162	sc6160
sc1162	sc4208
sc1162	sc3564
sc1162	sc2378
sc3161	sc437
sc3161	sc1451
sc3161	sc373
sc3161	sc1745
sc3161	sc4291
sc3161	sc1144
sc3161	sc4034
sc3161	sc1212
sc3161	sc3857
sc3161	sc1746
sc3161	sc1378
sc3161	sc3119
sc3161	sc463
sc3161	sc2069
sc3161	sc4044
sc3161	sc1564
sc3161	sc5993
sc3161	sc1745
sc3161	sc3856
sc3161	sc1378
sc3161	sc351
sc3161	sc1745
sc3161	sc2069
sc3161	sc1378
sc3161	sc1144
sc3161	sc3857
sc3161	sc458
sc3161	sc3866
sc3161	sc4044
sc3161	sc556
sc3161	sc277
sc3161	sc1745
sc3161	sc4044
sc3161	sc4462
sc3161	sc1378
sc3161	sc3857
sc3161	sc5423
sc3161	sc4410
sc3161	sc1564
sc3161	sc4320
sc3161	sc1040
